,home_team,away_team,home_score,away_score,tournament,country,neutral,outcome,year
20568,Italy,Brazil,3.0,3.0,Tournoi de France,France,True,Draw,1997
20569,Japan,Croatia,4.0,3.0,Kirin Cup,Japan,False,Home,1997
20570,Latvia,Austria,1.0,3.0,FIFA World Cup qualification,Latvia,False,Away,1997
20571,Liberia,Namibia,1.0,2.0,FIFA World Cup qualification,Liberia,False,Away,1997
20572,Russia,Israel,2.0,0.0,FIFA World Cup qualification,Russia,False,Home,1997
20573,Serbia,Slovakia,2.0,0.0,FIFA World Cup qualification,Yugoslavia,True,Home,1997
20574,South Africa,Zambia,3.0,0.0,FIFA World Cup qualification,South Africa,False,Home,1997
20575,Spain,Czech Republic,1.0,0.0,FIFA World Cup qualification,Spain,False,Home,1997
20576,Togo,Zimbabwe,2.0,1.0,FIFA World Cup qualification,Togo,False,Home,1997
20577,Uruguay,Colombia,1.0,1.0,FIFA World Cup qualification,Uruguay,False,Draw,1997
20578,Venezuela,Bolivia,1.0,1.0,FIFA World Cup qualification,Venezuela,False,Draw,1997
20579,Vietnam,Turkmenistan,0.0,4.0,FIFA World Cup qualification,Vietnam,False,Away,1997
20580,IR Iran,Kyrgyzstan,3.0,1.0,FIFA World Cup qualification,IR Iran,False,Home,1997
20581,Maldives,Syria,0.0,12.0,FIFA World Cup qualification,IR Iran,True,Away,1997
20582,England,Brazil,0.0,1.0,Tournoi de France,France,True,Away,1997
20583,Argentina,Ecuador,0.0,0.0,Copa América,Bolivia,True,Draw,1997
20584,Australia,Solomon Islands,13.0,0.0,FIFA World Cup qualification,Australia,False,Home,1997
20585,Chile,Paraguay,0.0,1.0,Copa América,Bolivia,True,Away,1997
20586,France,Italy,2.0,2.0,Tournoi de France,France,False,Draw,1997
20587,Iceland,Lithuania,0.0,0.0,FIFA World Cup qualification,Iceland,False,Draw,1997
20588,IR Iran,Maldives,9.0,0.0,FIFA World Cup qualification,IR Iran,False,Home,1997
20589,Kyrgyzstan,Syria,2.0,1.0,FIFA World Cup qualification,IR Iran,True,Home,1997
20590,New Zealand,Papua New Guinea,7.0,0.0,FIFA World Cup qualification,New Zealand,False,Home,1997
20591,Pakistan,Kazakhstan,0.0,7.0,FIFA World Cup qualification,Pakistan,False,Away,1997
20592,Bolivia,Venezuela,1.0,0.0,Copa América,Bolivia,False,Home,1997
20593,Croatia,Turkey,1.0,1.0,Kirin Cup,Japan,True,Draw,1997
20594,Ghana,Serbia,1.0,3.0,Korea Cup,Korea Republic,True,Away,1997
20595,Korea Republic,Egypt,3.0,1.0,Korea Cup,Korea Republic,False,Home,1997
20596,Peru,Uruguay,1.0,0.0,Copa América,Bolivia,True,Home,1997
20597,Australia,Tahiti,5.0,0.0,FIFA World Cup qualification,Australia,False,Home,1997
20598,Brazil,Costa Rica,5.0,0.0,Copa América,Bolivia,True,Home,1997
20599,IR Iran,Syria,2.0,2.0,FIFA World Cup qualification,IR Iran,False,Draw,1997
20600,Maldives,Kyrgyzstan,0.0,6.0,FIFA World Cup qualification,IR Iran,True,Away,1997
20601,Mexico,Colombia,2.0,1.0,Copa América,Bolivia,True,Home,1997
20602,Yemen,Indonesia,1.0,1.0,FIFA World Cup qualification,Yemen,False,Draw,1997
20603,Argentina,Chile,2.0,0.0,Copa América,Bolivia,True,Home,1997
20604,Egypt,Serbia,0.0,0.0,Korea Cup,Korea Republic,True,Draw,1997
20605,Korea Republic,Ghana,3.0,0.0,Korea Cup,Korea Republic,False,Home,1997
20606,Paraguay,Ecuador,0.0,2.0,Copa América,Bolivia,True,Away,1997
20607,Poland,Georgia,4.0,1.0,FIFA World Cup qualification,Poland,False,Home,1997
20608,Bolivia,Peru,2.0,0.0,Copa América,Bolivia,False,Home,1997
20609,Fiji,Papua New Guinea,3.0,1.0,FIFA World Cup qualification,Fiji,False,Home,1997
20610,Japan,Turkey,1.0,0.0,Kirin Cup,Japan,False,Home,1997
20611,Mozambique,Tanzania,3.0,0.0,COSAFA Cup,Mozambique,False,Home,1997
20612,Solomon Islands,Tahiti,4.0,1.0,FIFA World Cup qualification,Australia,True,Home,1997
20613,Uruguay,Venezuela,2.0,0.0,Copa América,Bolivia,True,Home,1997
20614,Brazil,Mexico,3.0,2.0,Copa América,Bolivia,True,Home,1997
20615,Colombia,Costa Rica,4.0,1.0,Copa América,Bolivia,True,Home,1997
20616,Egypt,Ghana,2.0,0.0,Korea Cup,Korea Republic,True,Home,1997
20617,Korea Republic,Serbia,1.0,1.0,Korea Cup,Korea Republic,False,Draw,1997
20618,Argentina,Paraguay,1.0,1.0,Copa América,Bolivia,True,Draw,1997
20619,Australia,Solomon Islands,6.0,2.0,FIFA World Cup qualification,Australia,False,Home,1997
20620,Chile,Ecuador,1.0,2.0,Copa América,Bolivia,True,Away,1997
20621,USA,Israel,2.0,1.0,Friendly,USA,False,Home,1997
20622,Bolivia,Uruguay,1.0,0.0,Copa América,Bolivia,False,Home,1997
20623,New Zealand,Fiji,5.0,0.0,FIFA World Cup qualification,New Zealand,False,Home,1997
20624,Peru,Venezuela,2.0,0.0,Copa América,Bolivia,True,Home,1997
20625,Australia,Tahiti,2.0,0.0,FIFA World Cup qualification,Australia,False,Home,1997
20626,Brazil,Colombia,2.0,0.0,Copa América,Bolivia,True,Home,1997
20627,Mexico,Costa Rica,1.0,1.0,Copa América,Bolivia,True,Draw,1997
20628,Iraq,Pakistan,6.0,1.0,FIFA World Cup qualification,Iraq,False,Home,1997
20629,Uzbekistan,Indonesia,3.0,0.0,FIFA World Cup qualification,Uzbekistan,False,Home,1997
20630,Antigua and Barbuda,St. Lucia,1.0,1.0,Friendly,Antigua and Barbuda,False,Draw,1997
20631,Bolivia,Colombia,2.0,1.0,Copa América,Bolivia,False,Home,1997
20632,Morocco,Egypt,1.0,0.0,African Cup of Nations qualification,Morocco,False,Home,1997
20633,Papua New Guinea,Fiji,0.0,1.0,FIFA World Cup qualification,Papua New Guinea,False,Away,1997
20634,Peru,Argentina,2.0,1.0,Copa América,Bolivia,True,Home,1997
20635,Tahiti,Solomon Islands,1.0,1.0,FIFA World Cup qualification,Australia,True,Draw,1997
20636,Angola,Ghana,1.0,0.0,African Cup of Nations qualification,Angola,False,Home,1997
20637,Antigua and Barbuda,St. Lucia,1.0,0.0,Friendly,Antigua and Barbuda,False,Home,1997
20638,Brazil,Paraguay,2.0,0.0,Copa América,Bolivia,True,Home,1997
20639,Cameroon,Gabon,2.0,2.0,African Cup of Nations qualification,Cameroon,False,Draw,1997
20640,China PR,Vietnam,4.0,0.0,FIFA World Cup qualification,China PR,False,Home,1997
20641,Ecuador,Mexico,1.0,1.0,Copa América,Bolivia,True,Draw,1997
20642,Estonia,Andorra,4.0,1.0,Friendly,Estonia,False,Home,1997
20643,Côte d'Ivoire,Algeria,2.0,1.0,African Cup of Nations qualification,Côte d'Ivoire,False,Home,1997
20644,Japan,Macau,10.0,0.0,FIFA World Cup qualification,Japan,False,Home,1997
20645,Lebanon,Kuwait,1.0,3.0,FIFA World Cup qualification,Lebanon,False,Away,1997
20646,Liberia,Congo DR,2.0,1.0,African Cup of Nations qualification,Liberia,False,Home,1997
20647,Mali,Benin,3.0,1.0,African Cup of Nations qualification,Mali,False,Home,1997
20648,Mozambique,Zambia,2.0,2.0,African Cup of Nations qualification,Mozambique,False,Draw,1997
20649,Nepal,Oman,0.0,6.0,FIFA World Cup qualification,Japan,True,Away,1997
20650,Senegal,Ethiopia,3.0,0.0,African Cup of Nations qualification,Senegal,False,Home,1997
20651,Tajikistan,Turkmenistan,5.0,0.0,FIFA World Cup qualification,Tajikistan,False,Home,1997
20652,Tanzania,Togo,1.0,0.0,African Cup of Nations qualification,Tanzania,False,Home,1997
20653,Bolivia,Mexico,3.0,1.0,Copa América,Bolivia,False,Home,1997
20654,Japan,Nepal,3.0,0.0,FIFA World Cup qualification,Japan,False,Home,1997
20655,Latvia,Andorra,4.0,1.0,Friendly,Latvia,False,Home,1997
20656,Macau,Oman,0.0,2.0,FIFA World Cup qualification,Japan,True,Away,1997
20657,Brazil,Peru,7.0,0.0,Copa América,Bolivia,True,Home,1997
20658,Congo DR,Uganda,0.0,0.0,Friendly,Congo DR,False,Draw,1997
20659,Japan,Oman,1.0,1.0,FIFA World Cup qualification,Japan,False,Draw,1997
20660,Macau,Nepal,2.0,1.0,FIFA World Cup qualification,Japan,True,Home,1997
20661,Mexico,Peru,1.0,0.0,Copa América,Bolivia,True,Home,1997
20662,Namibia,Malawi,4.0,1.0,COSAFA Cup,Namibia,False,Home,1997
20663,New Zealand,Australia,0.0,3.0,FIFA World Cup qualification,New Zealand,False,Away,1997
20664,Bolivia,Brazil,1.0,3.0,Copa América,Bolivia,False,Away,1997
20665,Cambodia,Uzbekistan,1.0,4.0,FIFA World Cup qualification,Cambodia,False,Away,1997
20666,El Salvador,USA,1.0,1.0,FIFA World Cup qualification,El Salvador,False,Draw,1997
20667,Jamaica,Cuba,3.0,0.0,Friendly,Jamaica,False,Home,1997
20668,Kazakhstan,Iraq,3.0,1.0,FIFA World Cup qualification,Kazakhstan,False,Home,1997
20669,Jersey,Frøya,4.0,1.0,Island Games,Jersey,False,Home,1997
20670,Gibraltar,Guernsey,1.0,2.0,Island Games,Jersey,True,Away,1997
20671,Ynys Môn,Hitra,8.0,0.0,Island Games,Jersey,True,Home,1997
20672,Shetland,Isle of Wight,0.0,0.0,Island Games,Jersey,True,Draw,1997
20673,Jersey,Greenland,2.0,1.0,Island Games,Jersey,False,Home,1997
20674,Frøya,Guernsey,1.0,2.0,Island Games,Jersey,True,Away,1997
20675,Ynys Môn,Shetland,4.0,0.0,Island Games,Jersey,True,Home,1997
20676,Hitra,Isle of Wight,0.0,4.0,Island Games,Jersey,True,Away,1997
20677,Guernsey,Greenland,0.0,0.0,Island Games,Jersey,True,Draw,1997
20678,Frøya,Gibraltar,0.0,4.0,Island Games,Jersey,True,Away,1997
20679,Barbados,Trinidad and Tobago,1.0,1.0,Friendly,Barbados,False,Draw,1997
20680,Gibraltar,Greenland,5.0,1.0,Island Games,Jersey,True,Home,1997
20681,Jersey,Guernsey,4.0,0.0,Island Games,Jersey,False,Home,1997
20682,Frøya,Greenland,2.0,1.0,Island Games,Jersey,True,Home,1997
20683,Jersey,Gibraltar,3.0,2.0,Island Games,Jersey,False,Home,1997
20684,Ynys Môn,Isle of Wight,0.0,0.0,Island Games,Jersey,True,Draw,1997
20685,Shetland,Hitra,2.0,1.0,Island Games,Jersey,True,Home,1997
20686,Frøya,Hitra,4.0,1.0,Island Games,Jersey,True,Home,1997
20687,Shetland,Gibraltar,2.0,1.0,Island Games,Jersey,True,Home,1997
20688,Isle of Wight,Guernsey,3.0,1.0,Island Games,Jersey,True,Home,1997
20689,Jersey,Ynys Môn,2.0,1.0,Island Games,Jersey,False,Home,1997
20690,Jamaica,Grenada,1.0,1.0,CFU Caribbean Cup,Antigua and Barbuda,True,Draw,1997
20691,Martinique,Trinidad and Tobago,2.0,1.0,CFU Caribbean Cup,St. Kitts and Nevis,True,Home,1997
20692,Chile,Colombia,4.0,1.0,FIFA World Cup qualification,Chile,False,Home,1997
20693,Tanzania,Zambia,2.0,2.0,COSAFA Cup,Tanzania,False,Draw,1997
20694,Tunisia,Mali,1.0,0.0,Friendly,Tunisia,False,Home,1997
20695,Antigua and Barbuda,Grenada,1.0,3.0,CFU Caribbean Cup,Antigua and Barbuda,False,Away,1997
20696,Australia,New Zealand,2.0,0.0,FIFA World Cup qualification,Australia,False,Home,1997
20697,Malawi,Botswana,0.0,0.0,Friendly,Malawi,False,Draw,1997
20698,Paraguay,Argentina,1.0,2.0,FIFA World Cup qualification,Paraguay,False,Away,1997
20699,Peru,Bolivia,2.0,1.0,FIFA World Cup qualification,Peru,False,Home,1997
20700,St. Kitts and Nevis,Martinique,2.0,0.0,CFU Caribbean Cup,St. Kitts and Nevis,False,Home,1997
20701,Venezuela,Ecuador,1.0,1.0,FIFA World Cup qualification,Venezuela,False,Draw,1997
20702,Antigua and Barbuda,Jamaica,0.0,2.0,CFU Caribbean Cup,Antigua and Barbuda,False,Away,1997
20703,St. Kitts and Nevis,Trinidad and Tobago,0.0,3.0,CFU Caribbean Cup,St. Kitts and Nevis,False,Away,1997
20704,Lithuania,Estonia,2.0,1.0,Baltic Cup,Lithuania,False,Home,1997
20705,Estonia,Latvia,1.0,2.0,Baltic Cup,Lithuania,True,Away,1997
20706,St. Kitts and Nevis,Grenada,2.0,1.0,CFU Caribbean Cup,St. Kitts and Nevis,False,Home,1997
20707,Trinidad and Tobago,Jamaica,1.0,1.0,CFU Caribbean Cup,Antigua and Barbuda,True,Draw,1997
20708,Lithuania,Latvia,1.0,0.0,Baltic Cup,Lithuania,False,Home,1997
20709,Benin,Côte d'Ivoire,0.0,0.0,African Cup of Nations qualification,Benin,False,Draw,1997
20710,Congo DR,Tanzania,1.0,1.0,African Cup of Nations qualification,Congo DR,False,Draw,1997
20711,Egypt,Senegal,2.0,0.0,African Cup of Nations qualification,Egypt,False,Home,1997
20712,Ethiopia,Morocco,0.0,1.0,African Cup of Nations qualification,Ethiopia,False,Away,1997
20713,Gabon,Kenya,1.0,0.0,African Cup of Nations qualification,Gabon,False,Home,1997
20714,Ghana,Zimbabwe,2.0,1.0,African Cup of Nations qualification,Ghana,False,Home,1997
20715,Jamaica,Grenada,4.0,1.0,CFU Caribbean Cup,Antigua and Barbuda,True,Home,1997
20716,Mauritius,Mozambique,1.0,3.0,African Cup of Nations qualification,Mauritius,False,Away,1997
20717,Togo,Liberia,4.0,0.0,African Cup of Nations qualification,Togo,False,Home,1997
20718,Trinidad and Tobago,Saint Kitts and Nevis,4.0,0.0,CFU Caribbean Cup,Antigua and Barbuda,True,Home,1997
20719,Tunisia,Guinea,1.0,0.0,African Cup of Nations qualification,Tunisia,False,Home,1997
20720,Argentina,Venezuela,2.0,0.0,FIFA World Cup qualification,Argentina,False,Home,1997
20721,Bolivia,Uruguay,1.0,0.0,FIFA World Cup qualification,Bolivia,False,Home,1997
20722,Chile,Paraguay,2.0,1.0,FIFA World Cup qualification,Chile,False,Home,1997
20723,Colombia,Ecuador,1.0,0.0,FIFA World Cup qualification,Colombia,False,Home,1997
20724,Iceland,Norway,0.0,1.0,Friendly,Iceland,False,Away,1997
20725,Mozambique,Namibia,1.0,1.0,COSAFA Cup,Mozambique,False,Draw,1997
20726,Algeria,Benin,2.0,0.0,African Cup of Nations qualification,Algeria,False,Home,1997
20727,Angola,Zimbabwe,2.0,1.0,African Cup of Nations qualification,Angola,False,Home,1997
20728,Cameroon,Kenya,1.0,1.0,African Cup of Nations qualification,Cameroon,False,Draw,1997
20729,Congo DR,Togo,1.0,0.0,African Cup of Nations qualification,Congo DR,False,Home,1997
20730,Egypt,Ethiopia,8.0,1.0,African Cup of Nations qualification,Egypt,False,Home,1997
20731,Gabon,Namibia,1.0,1.0,African Cup of Nations qualification,Gabon,False,Draw,1997
20732,Iceland,Faroe Islands,1.0,0.0,Friendly,Iceland,False,Home,1997
20733,Côte d'Ivoire,Mali,4.0,2.0,African Cup of Nations qualification,Côte d'Ivoire,False,Home,1997
20734,Liberia,Tanzania,1.0,0.0,African Cup of Nations qualification,Liberia,False,Home,1997
20735,Morocco,Senegal,3.0,0.0,African Cup of Nations qualification,Morocco,False,Home,1997
20736,Mozambique,Malawi,2.0,1.0,African Cup of Nations qualification,Mozambique,False,Home,1997
20737,Zambia,Mauritius,1.0,0.0,African Cup of Nations qualification,Zambia,False,Home,1997
20738,Zambia,Mozambique,2.0,1.0,COSAFA Cup,Zambia,False,Home,1997
20739,Belarus,Israel,2.0,3.0,Friendly,Belarus,False,Away,1997
20740,Estonia,Faroe Islands,0.0,2.0,Friendly,Estonia,False,Away,1997
20741,Hungary,Malta,3.0,0.0,Friendly,Hungary,False,Home,1997
20742,Jamaica,Colombia,1.0,0.0,Friendly,Jamaica,False,Home,1997
20743,Slovakia,Switzerland,1.0,0.0,Friendly,Slovakia,False,Home,1997
20744,Sweden,Lithuania,1.0,0.0,Friendly,Sweden,False,Home,1997
20745,Cameroon,Nigeria,0.0,1.0,Friendly,Tunisia,True,Away,1997
20746,Tunisia,Zambia,3.0,1.0,Friendly,Tunisia,False,Home,1997
20747,USA,Ecuador,0.0,1.0,Friendly,USA,False,Away,1997
20748,Cameroon,Zambia,3.0,3.0,Friendly,Tunisia,True,Draw,1997
20749,Malawi,Tanzania,2.0,2.0,COSAFA Cup,Malawi,False,Draw,1997
20750,Tunisia,Nigeria,2.0,0.0,Friendly,Tunisia,False,Home,1997
20751,Costa Rica,El Salvador,0.0,0.0,FIFA World Cup qualification,Costa Rica,False,Draw,1997
20752,Korea Republic,Brazil,1.0,2.0,Friendly,Korea Republic,False,Away,1997
20753,Japan,Brazil,0.0,3.0,Friendly,Japan,False,Away,1997
20754,Burkina Faso,Kenya,2.0,4.0,FIFA World Cup qualification,Burkina Faso,False,Away,1997
20755,Morocco,Gabon,2.0,0.0,FIFA World Cup qualification,Morocco,False,Home,1997
20756,South Africa,Congo,1.0,0.0,FIFA World Cup qualification,South Africa,False,Home,1997
20757,Zambia,Congo DR,2.0,0.0,FIFA World Cup qualification,Zambia,False,Home,1997
20758,Canada,IR Iran,0.0,1.0,Friendly,Canada,False,Away,1997
20759,Egypt,Liberia,5.0,0.0,FIFA World Cup qualification,Egypt,False,Home,1997
20760,Ghana,Sierra Leone,0.0,2.0,FIFA World Cup qualification,Ghana,False,Away,1997
20761,Guinea,Nigeria,1.0,0.0,FIFA World Cup qualification,Guinea,False,Home,1997
20762,Togo,Angola,1.0,1.0,FIFA World Cup qualification,Togo,False,Draw,1997
20763,Tunisia,Namibia,4.0,0.0,FIFA World Cup qualification,Tunisia,False,Home,1997
20764,Zimbabwe,Cameroon,1.0,2.0,FIFA World Cup qualification,Zimbabwe,False,Away,1997
20765,Greece,Cyprus,2.0,1.0,Friendly,Greece,False,Home,1997
20766,Latvia,Azerbaijan,0.0,0.0,Friendly,Latvia,False,Draw,1997
20767,Belarus,Sweden,1.0,2.0,FIFA World Cup qualification,Belarus,False,Away,1997
20768,Bosnia and Herzegovina,Denmark,3.0,0.0,FIFA World Cup qualification,Bosnia and Herzegovina,False,Home,1997
20769,Bulgaria,Israel,1.0,0.0,FIFA World Cup qualification,Bulgaria,False,Home,1997
20770,Colombia,Bolivia,3.0,0.0,FIFA World Cup qualification,Colombia,False,Home,1997
20771,Czech Republic,Faroe Islands,2.0,0.0,FIFA World Cup qualification,Czech Republic,False,Home,1997
20772,Ecuador,Paraguay,2.0,1.0,FIFA World Cup qualification,Ecuador,False,Home,1997
20773,Estonia,Austria,0.0,3.0,FIFA World Cup qualification,Estonia,False,Away,1997
20774,Finland,Norway,0.0,4.0,FIFA World Cup qualification,Finland,False,Away,1997
20775,Hungary,Switzerland,1.0,1.0,FIFA World Cup qualification,Hungary,False,Draw,1997
20776,Republic of Ireland,Lithuania,0.0,0.0,FIFA World Cup qualification,Republic of Ireland,False,Draw,1997
20777,Liechtenstein,Iceland,0.0,4.0,FIFA World Cup qualification,Liechtenstein,False,Away,1997
20778,Northern Ireland,Germany,1.0,3.0,FIFA World Cup qualification,Northern Ireland,False,Away,1997
20779,Portugal,Armenia,3.0,1.0,FIFA World Cup qualification,Portugal,False,Home,1997
20780,Romania,North Macedonia,4.0,2.0,FIFA World Cup qualification,Romania,False,Home,1997
20781,Russia,Serbia,0.0,1.0,Friendly,Russia,False,Away,1997
20782,Turkey,Wales,6.0,4.0,FIFA World Cup qualification,Turkey,False,Home,1997
20783,Ukraine,Albania,1.0,0.0,FIFA World Cup qualification,Ukraine,False,Home,1997
20784,Uruguay,Chile,1.0,0.0,FIFA World Cup qualification,Uruguay,False,Home,1997
20785,Venezuela,Peru,0.0,3.0,FIFA World Cup qualification,Venezuela,False,Away,1997
20786,Lebanon,Iraq,0.0,2.0,Friendly,Lebanon,False,Away,1997
20787,Korea Republic,Tajikistan,4.0,1.0,Friendly,Korea Republic,False,Home,1997
20788,Peru,Colombia,2.0,1.0,Friendly,Peru,False,Home,1997
20789,Slovakia,Czech Republic,2.0,1.0,FIFA World Cup qualification,Slovakia,False,Home,1997
20790,Uzbekistan,Yemen,5.0,1.0,FIFA World Cup qualification,Uzbekistan,False,Home,1997
20791,Korea Republic,China PR,0.0,0.0,Friendly,Korea Republic,False,Draw,1997
20792,Jamaica,Trinidad and Tobago,6.0,1.0,Friendly,Jamaica,False,Home,1997
20793,Namibia,Zambia,1.0,1.0,COSAFA Cup,Namibia,False,Draw,1997
20794,China PR,Kazakhstan,3.0,0.0,Friendly,China PR,False,Home,1997
20795,United Arab Emirates,IR Iran,3.0,1.0,Friendly,United Arab Emirates,False,Home,1997
20796,Nepal,Pakistan,0.0,2.0,SAFF Cup,Nepal,False,Away,1997
20797,Maldives,Bangladesh,1.0,1.0,SAFF Cup,Nepal,True,Draw,1997
20798,Armenia,Albania,3.0,0.0,FIFA World Cup qualification,Armenia,False,Home,1997
20799,Austria,Sweden,1.0,0.0,FIFA World Cup qualification,Austria,False,Home,1997
20800,Azerbaijan,Norway,0.0,1.0,FIFA World Cup qualification,Azerbaijan,False,Away,1997
20801,Croatia,Bosnia and Herzegovina,3.0,2.0,FIFA World Cup qualification,Croatia,False,Home,1997
20802,El Salvador,Colombia,2.0,2.0,Friendly,USA,True,Draw,1997
20803,Faroe Islands,Czech Republic,0.0,2.0,FIFA World Cup qualification,Faroe Islands,False,Away,1997
20804,Germany,Portugal,1.0,1.0,FIFA World Cup qualification,Germany,False,Draw,1997
20805,Iceland,Republic of Ireland,2.0,2.0,FIFA World Cup qualification,Iceland,False,Draw,1997
20806,Korea Republic,Kazakhstan,3.0,0.0,FIFA World Cup qualification,Korea Republic,False,Home,1997
20807,Latvia,Estonia,1.0,0.0,FIFA World Cup qualification,Latvia,False,Home,1997
20808,Liechtenstein,Romania,1.0,8.0,FIFA World Cup qualification,Liechtenstein,False,Away,1997
20809,Lithuania,North Macedonia,2.0,0.0,FIFA World Cup qualification,Lithuania,False,Home,1997
20810,Netherlands,Belgium,3.0,1.0,FIFA World Cup qualification,Netherlands,False,Home,1997
20811,Poland,Hungary,1.0,0.0,Friendly,Poland,False,Home,1997
20812,Slovenia,Greece,0.0,3.0,FIFA World Cup qualification,Slovenia,False,Away,1997
20813,Sri Lanka,Pakistan,2.0,0.0,SAFF Cup,Nepal,True,Home,1997
20814,Switzerland,Finland,1.0,2.0,FIFA World Cup qualification,Switzerland,False,Away,1997
20815,India,Bangladesh,3.0,0.0,SAFF Cup,Nepal,True,Home,1997
20816,Jamaica,Canada,1.0,0.0,FIFA World Cup qualification,Jamaica,False,Home,1997
20817,Japan,Uzbekistan,6.0,3.0,FIFA World Cup qualification,Japan,False,Home,1997
20818,Luxembourg,Cyprus,1.0,3.0,FIFA World Cup qualification,Luxembourg,False,Away,1997
20819,Scotland,Belarus,4.0,1.0,FIFA World Cup qualification,Scotland,False,Home,1997
20820,USA,Costa Rica,1.0,0.0,FIFA World Cup qualification,USA,False,Home,1997
20821,Nepal,Sri Lanka,1.0,3.0,SAFF Cup,Nepal,False,Away,1997
20822,Maldives,India,2.0,2.0,SAFF Cup,Nepal,True,Draw,1997
20823,Albania,Northern Ireland,1.0,0.0,FIFA World Cup qualification,Switzerland,True,Home,1997
20824,Belarus,Austria,0.0,1.0,FIFA World Cup qualification,Belarus,False,Away,1997
20825,Bosnia and Herzegovina,Slovenia,1.0,0.0,FIFA World Cup qualification,Bosnia and Herzegovina,False,Home,1997
20826,Brazil,Ecuador,4.0,2.0,Friendly,Brazil,False,Home,1997
20827,Bulgaria,Russia,1.0,0.0,FIFA World Cup qualification,Bulgaria,False,Home,1997
20828,Chile,Argentina,1.0,2.0,FIFA World Cup qualification,Chile,False,Away,1997
20829,Colombia,Venezuela,1.0,0.0,FIFA World Cup qualification,Colombia,False,Home,1997
20830,Denmark,Croatia,3.0,1.0,FIFA World Cup qualification,Denmark,False,Home,1997
20831,England,Moldova,4.0,0.0,FIFA World Cup qualification,England,False,Home,1997
20832,Georgia,Italy,0.0,0.0,FIFA World Cup qualification,Georgia,False,Draw,1997
