,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,outcome,year,is_valid,continent
37304,2019-10-14,Kosovo,Montenegro,2.0,0.0,UEFA Euro qualification,Pristina,Kosovo,False,Home,2019,True,Europe
37305,2019-10-14,Bulgaria,England,0.0,6.0,UEFA Euro qualification,Sofia,Bulgaria,False,Away,2019,True,Europe
37306,2019-10-14,Lithuania,Serbia,1.0,2.0,UEFA Euro qualification,Vilnius,Lithuania,False,Away,2019,True,Europe
37307,2019-10-14,Ukraine,Portugal,2.0,1.0,UEFA Euro qualification,Kiev,Ukraine,False,Home,2019,True,Europe
37308,2019-10-14,Iceland,Andorra,2.0,0.0,UEFA Euro qualification,Reykjavík,Iceland,False,Home,2019,True,Europe
37309,2019-10-14,France,Turkey,1.0,1.0,UEFA Euro qualification,Paris,France,False,Draw,2019,True,Europe
37310,2019-10-14,Moldova,Albania,0.0,4.0,UEFA Euro qualification,Chișinău,Moldova,False,Away,2019,True,Europe
37311,2019-10-14,Czech Republic,Northern Ireland,2.0,3.0,Friendly,Prague,Czech Republic,False,Away,2019,True,Europe
37312,2019-10-14,Egypt,Botswana,1.0,0.0,Friendly,Cairo,Egypt,False,Home,2019,True,Africa
37313,2019-10-14,Rwanda,Tanzania,0.0,0.0,Friendly,Rwanda,Rwanda,False,Draw,2019,True,Africa
37314,2019-10-14,Venezuela,Trinidad and Tobago,2.0,0.0,Friendly,Caracas,Venezuela,False,Home,2019,True,America
37315,2019-10-14,Guyana,Antigua and Barbuda,5.0,1.0,CONCACAF Nations League,Leonora,Guyana,False,Home,2019,True,America
37316,2019-10-14,Dominica,Nicaragua,0.0,4.0,CONCACAF Nations League,Roseau,Dominica,False,Away,2019,True,America
37317,2019-10-14,Suriname,St. Vincent / Grenadines,0.0,1.0,CONCACAF Nations League,Paramaribo,Suriname,False,Away,2019,True,America
37318,2019-10-15,Gibraltar,Georgia,2.0,3.0,UEFA Euro qualification,Gibraltar,Gibraltar,False,Away,2019,True,Europe
37319,2019-10-15,Switzerland,Republic of Ireland,2.0,0.0,UEFA Euro qualification,Geneva,Switzerland,False,Home,2019,True,Europe
37320,2019-10-15,Faroe Islands,Malta,1.0,0.0,UEFA Euro qualification,Tórshavn,Faroe Islands,False,Home,2019,True,Europe
37321,2019-10-15,Sweden,Spain,1.0,1.0,UEFA Euro qualification,Stockholm,Sweden,False,Draw,2019,True,Europe
37322,2019-10-15,Romania,Norway,1.0,1.0,UEFA Euro qualification,Bucharest,Romania,False,Draw,2019,True,Europe
37323,2019-10-15,Israel,Latvia,3.0,1.0,UEFA Euro qualification,Beer Sheva,Israel,False,Home,2019,True,Europe
37324,2019-10-15,Finland,Armenia,3.0,0.0,UEFA Euro qualification,Turku,Finland,False,Home,2019,True,Europe
37325,2019-10-15,Liechtenstein,Italy,0.0,5.0,UEFA Euro qualification,Vaduz,Liechtenstein,False,Away,2019,True,Europe
37326,2019-10-15,Greece,Bosnia and Herzegovina,2.0,1.0,UEFA Euro qualification,Athens,Greece,False,Home,2019,True,Europe
37327,2019-10-15,Algeria,Colombia,3.0,0.0,Friendly,Villeneuve D'Ascq,Algeria,False,Home,2019,True,Africa
37328,2019-10-15,Bermuda,Guatemala,0.0,0.0,Friendly,Hamilton,Bermuda,False,Draw,2019,True,America
37329,2019-10-15,Bolivia,Haiti,3.0,1.0,Friendly,Santa Cruz,Bolivia,False,Home,2019,True,America
37330,2019-10-15,Chile,Guinea,3.0,2.0,Friendly,Alicante,Spain,True,Home,2019,True,Europe
37331,2019-10-15,Denmark,Luxembourg,4.0,0.0,Friendly,Aalborg,Denmark,False,Home,2019,True,Europe
37332,2019-10-15,Kuwait,Turkmenistan,1.0,1.0,Friendly,Kuwait City,Kuwait,False,Draw,2019,True,Asia
37333,2019-10-15,Mauritania,Libya,0.0,0.0,Friendly,Nouakchott,Mauritania,False,Draw,2019,True,Africa
37334,2019-10-15,Morocco,Gabon,2.0,3.0,Friendly,Morocco,Morocco,False,Away,2019,True,Africa
37335,2019-10-15,Peru,Uruguay,1.0,1.0,Friendly,Lima,Peru,False,Draw,2019,True,America
37336,2019-10-15,Canada,USA,2.0,0.0,CONCACAF Nations League,Toronto,Canada,False,Home,2019,True,America
37337,2019-10-15,Mexico,Panama,3.0,1.0,CONCACAF Nations League,Mexico City,Mexico,False,Home,2019,True,America
37338,2019-10-15,Dominican Republic,Montserrat,0.0,0.0,CONCACAF Nations League,Santo Domingo,Dominican Republic,False,Draw,2019,True,America
37339,2019-10-15,St. Lucia,El Salvador,0.0,2.0,CONCACAF Nations League,Gros Islet,St. Lucia,False,Away,2019,True,America
37340,2019-10-15,Aruba,Jamaica,0.0,6.0,CONCACAF Nations League,Willemstad,Curaçao,True,Away,2019,True,America
37341,2019-10-15,US Virgin Islands,Barbados,0.0,4.0,CONCACAF Nations League,Saint Croix,US Virgin Islands,False,Away,2019,True,America
37342,2019-10-15,Anguilla,Puerto Rico,2.0,3.0,CONCACAF Nations League,The Valley,Anguilla,False,Away,2019,True,America
37343,2019-10-15,Syria,Guam,4.0,0.0,FIFA World Cup qualification,Dubai,United Arab Emirates,True,Home,2019,True,Asia
37344,2019-10-15,Philippines,China PR,0.0,0.0,FIFA World Cup qualification,Bacolod,Philippines,False,Draw,2019,True,Asia
37345,2019-10-15,Jordan,Nepal,3.0,0.0,FIFA World Cup qualification,Amman,Jordan,False,Home,2019,True,Asia
37346,2019-10-15,Cambodia,Iraq,0.0,4.0,FIFA World Cup qualification,Phnom Penh,Cambodia,False,Away,2019,True,Asia
37347,2019-10-15,Bahrain,IR Iran,1.0,0.0,FIFA World Cup qualification,Riffa,Bahrain,False,Home,2019,True,Asia
37348,2019-10-15,Palestine,Saudi Arabia,0.0,0.0,FIFA World Cup qualification,Al Ram,Palestine,False,Draw,2019,True,Asia
37349,2019-10-15,Singapore,Uzbekistan,1.0,3.0,FIFA World Cup qualification,Kallang,Singapore,False,Away,2019,True,Asia
37350,2019-10-15,India,Bangladesh,1.0,1.0,FIFA World Cup qualification,Kolkota,India,False,Draw,2019,True,Asia
37351,2019-10-15,Qatar,Oman,2.0,1.0,FIFA World Cup qualification,Al Wakrah,Qatar,False,Home,2019,True,Asia
37352,2019-10-15,Tajikistan,Japan,0.0,3.0,FIFA World Cup qualification,Dushanbe,Tajikistan,False,Away,2019,True,Asia
37353,2019-10-15,Thailand,United Arab Emirates,2.0,1.0,FIFA World Cup qualification,Pathum Thani,Thailand,False,Home,2019,True,Asia
37354,2019-10-15,Indonesia,Vietnam,1.0,3.0,FIFA World Cup qualification,Gianyar,Indonesia,False,Away,2019,True,Asia
37355,2019-10-15,Korea DPR,Korea Republic,0.0,0.0,FIFA World Cup qualification,P'yŏngyang,Korea DPR,False,Draw,2019,True,Asia
37356,2019-10-15,Sri Lanka,Lebanon,0.0,3.0,FIFA World Cup qualification,Colombo,Sri Lanka,False,Away,2019,True,Asia
37357,2019-10-18,Sudan,Tanzania,1.0,2.0,African Nations Championship qualification,Omdurman,Sudan,False,Away,2019,True,Africa
37358,2019-10-19,Rwanda,Ethiopia,1.0,1.0,African Nations Championship qualification,Rwanda,Rwanda,False,Draw,2019,True,Africa
37359,2019-10-19,Uganda,Burundi,3.0,0.0,African Nations Championship qualification,Uganda,Uganda,False,Home,2019,True,Africa
37360,2019-10-19,Morocco,Algeria,3.0,0.0,African Nations Championship qualification,Berkane,Morocco,False,Home,2019,True,Africa
37361,2019-10-19,Namibia,Madagascar,2.0,0.0,African Nations Championship qualification,Namibia,Namibia,False,Home,2019,True,Africa
37362,2019-10-19,Nigeria,Togo,2.0,0.0,African Nations Championship qualification,Nigeria,Nigeria,False,Home,2019,True,Africa
37363,2019-10-20,Congo,Equatorial Guinea,1.0,0.0,African Nations Championship qualification,Congo,Congo,False,Home,2019,True,Africa
37364,2019-10-20,Congo DR,Central African Republic,4.0,1.0,African Nations Championship qualification,DR Congo,Congo DR,False,Home,2019,True,Africa
37365,2019-10-20,Libya,Tunisia,1.0,2.0,African Nations Championship qualification,Libya,Libya,False,Away,2019,True,Africa
37366,2019-10-20,Lesotho,Zimbabwe,0.0,0.0,African Nations Championship qualification,Lesotho,Lesotho,False,Draw,2019,True,Africa
37367,2019-10-20,Guinea,Senegal,1.0,0.0,African Nations Championship qualification,Conakry,Guinea,False,Home,2019,True,Africa
37368,2019-10-20,Mali,Mauritania,2.0,0.0,African Nations Championship qualification,Mali,Mali,False,Home,2019,True,Africa
37369,2019-10-20,Burkina Faso,Ghana,0.0,0.0,African Nations Championship qualification,Burkina Faso,Burkina Faso,False,Draw,2019,True,Africa
37370,2019-10-20,Côte d'Ivoire,Niger,1.0,0.0,African Nations Championship qualification,Ivory Coast,Côte d'Ivoire,False,Home,2019,True,Africa
37371,2019-11-07,Egypt,Liberia,1.0,0.0,Friendly,Alexandria,Egypt,False,Home,2019,True,Africa
37372,2019-11-07,Nicaragua,Cuba,0.0,0.0,Friendly,Managua,Nicaragua,False,Draw,2019,True,America
37373,2019-11-09,Malaysia,Tajikistan,1.0,0.0,Friendly,Kuala Lumpur,Malaysia,False,Home,2019,True,Asia
37374,2019-11-09,Namibia,Zambia,0.0,2.0,Friendly,Windhoek,Namibia,False,Away,2019,True,Africa
37375,2019-11-10,Nicaragua,Cuba,0.0,1.0,Friendly,Managua,Nicaragua,False,Away,2019,True,America
37376,2019-11-10,Trinidad and Tobago,Anguilla,15.0,0.0,Friendly,Couva,Trinidad and Tobago,False,Home,2019,True,America
37377,2019-11-13,Namibia,Chad,2.0,1.0,African Cup of Nations qualification,Windhoek,Namibia,False,Home,2019,True,Africa
37378,2019-11-13,Malawi,South Sudan,1.0,0.0,African Cup of Nations qualification,Blantyre,Malawi,False,Home,2019,True,Africa
37379,2019-11-13,Burkina Faso,Uganda,0.0,0.0,African Cup of Nations qualification,Ouagadougou,Burkina Faso,False,Draw,2019,True,Africa
37380,2019-11-13,Sudan,São Tomé and Príncipe,4.0,0.0,African Cup of Nations qualification,Omdurman,Sudan,False,Home,2019,True,Africa
37381,2019-11-13,Angola,Gambia,1.0,3.0,African Cup of Nations qualification,Luanda,Angola,False,Away,2019,True,Africa
37382,2019-11-13,Central African Republic,Burundi,2.0,0.0,African Cup of Nations qualification,Bangui,Central African Republic,False,Home,2019,True,Africa
37383,2019-11-13,Cameroon,Cabo Verde,0.0,0.0,African Cup of Nations qualification,Yaoundé,Cameroon,False,Draw,2019,True,Africa
37384,2019-11-13,Senegal,Congo,2.0,0.0,African Cup of Nations qualification,Thiès,Senegal,False,Home,2019,True,Africa
37385,2019-11-13,Nigeria,Benin,2.0,1.0,African Cup of Nations qualification,Uyo,Nigeria,False,Home,2019,True,Africa
37386,2019-11-13,Sierra Leone,Lesotho,1.0,1.0,African Cup of Nations qualification,Freetown,Sierra Leone,False,Draw,2019,True,Africa
37387,2019-11-14,Mali,Guinea,2.0,2.0,African Cup of Nations qualification,Bamako,Mali,False,Draw,2019,True,Africa
37388,2019-11-14,Ghana,South Africa,2.0,0.0,African Cup of Nations qualification,Cape Coast,Ghana,False,Home,2019,True,Africa
37389,2019-11-14,Congo DR,Gabon,0.0,0.0,African Cup of Nations qualification,Kinshasa,Congo DR,False,Draw,2019,True,Africa
37390,2019-11-14,Mozambique,Rwanda,2.0,0.0,African Cup of Nations qualification,Maputo,Mozambique,False,Home,2019,True,Africa
37391,2019-11-14,Egypt,Kenya,1.0,1.0,African Cup of Nations qualification,Alexandria,Egypt,False,Draw,2019,True,Africa
37392,2019-11-14,Togo,Comoros,0.0,1.0,African Cup of Nations qualification,Lomé,Togo,False,Away,2019,True,Africa
37393,2019-11-14,Algeria,Zambia,5.0,0.0,African Cup of Nations qualification,Blida,Algeria,False,Home,2019,True,Africa
37394,2019-11-14,England,Montenegro,7.0,0.0,UEFA Euro qualification,London,England,False,Home,2019,True,Europe
37395,2019-11-14,Czech Republic,Kosovo,2.0,1.0,UEFA Euro qualification,Plzeň,Czech Republic,False,Home,2019,True,Europe
37396,2019-11-14,Portugal,Lithuania,6.0,0.0,UEFA Euro qualification,Faro-Loulé,Portugal,False,Home,2019,True,Europe
37397,2019-11-14,Serbia,Luxembourg,3.0,2.0,UEFA Euro qualification,Belgrade,Serbia,False,Home,2019,True,Europe
37398,2019-11-14,Turkey,Iceland,0.0,0.0,UEFA Euro qualification,Istanbul,Turkey,False,Draw,2019,True,Europe
37399,2019-11-14,Albania,Andorra,2.0,2.0,UEFA Euro qualification,Elbasan,Albania,False,Draw,2019,True,Europe
37400,2019-11-14,France,Moldova,2.0,1.0,UEFA Euro qualification,Paris,France,False,Home,2019,True,Europe
37401,2019-11-14,Curaçao,Costa Rica,1.0,2.0,CONCACAF Nations League,Willemstad,Curaçao,False,Away,2019,True,America
37402,2019-11-14,St. Kitts and Nevis,Grenada,0.0,0.0,CONCACAF Nations League,Basseterre,St. Kitts and Nevis,False,Draw,2019,True,America
37403,2019-11-14,Bahamas,British Virgin Islands,3.0,0.0,CONCACAF Nations League,Nassau,Bahamas,False,Home,2019,True,America
37404,2019-11-14,Bulgaria,Paraguay,0.0,1.0,Friendly,Sofia,Bulgaria,False,Away,2019,True,Europe
37405,2019-11-14,Cambodia,Mongolia,1.0,1.0,Friendly,Phnom Penh,Cambodia,False,Draw,2019,True,Asia
37406,2019-11-14,Ecuador,Trinidad and Tobago,3.0,0.0,Friendly,Portoviejo,Ecuador,False,Home,2019,True,America
37407,2019-11-14,Qatar,Singapore,2.0,0.0,Friendly,Doha,Qatar,False,Home,2019,True,Asia
37408,2019-11-14,Republic of Ireland,New Zealand,3.0,1.0,Friendly,Dublin,Republic of Ireland,False,Home,2019,True,Europe
37409,2019-11-14,Ukraine,Estonia,1.0,0.0,Friendly,Zaporizhia,Ukraine,False,Home,2019,True,Europe
37410,2019-11-14,Maldives,Philippines,1.0,2.0,FIFA World Cup qualification,Malé,Maldives,False,Away,2019,True,Asia
37411,2019-11-14,Syria,China PR,2.0,1.0,FIFA World Cup qualification,Dubai,United Arab Emirates,True,Home,2019,True,Asia
37412,2019-11-14,Jordan,Australia,0.0,1.0,FIFA World Cup qualification,Amman,Jordan,False,Away,2019,True,Asia
37413,2019-11-14,Iraq,IR Iran,2.0,1.0,FIFA World Cup qualification,Amman,Jordan,True,Home,2019,True,Asia
37414,2019-11-14,Hong Kong,Bahrain,0.0,0.0,FIFA World Cup qualification,Hong Kong,Hong Kong,False,Draw,2019,True,Asia
37415,2019-11-14,Uzbekistan,Saudi Arabia,2.0,3.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,Away,2019,True,Asia
37416,2019-11-14,Yemen,Palestine,1.0,0.0,FIFA World Cup qualification,Muharraq,Bahrain,True,Home,2019,True,Asia
37417,2019-11-14,Afghanistan,India,1.0,1.0,FIFA World Cup qualification,Dushanbe,Tajikistan,True,Draw,2019,True,Asia
37418,2019-11-14,Oman,Bangladesh,4.0,1.0,FIFA World Cup qualification,Muscat,Oman,False,Home,2019,True,Asia
37419,2019-11-14,Myanmar,Tajikistan,4.0,3.0,FIFA World Cup qualification,Mandalay,Myanmar,False,Home,2019,True,Asia
37420,2019-11-14,Vietnam,United Arab Emirates,1.0,0.0,FIFA World Cup qualification,Hanoi,Vietnam,False,Home,2019,True,Asia
37421,2019-11-14,Malaysia,Thailand,2.0,1.0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False,Home,2019,True,Asia
37422,2019-11-14,Lebanon,Korea Republic,0.0,0.0,FIFA World Cup qualification,Beirut,Lebanon,False,Draw,2019,True,Asia
37423,2019-11-14,Turkmenistan,Korea DPR,3.0,1.0,FIFA World Cup qualification,Ashgabat,Turkmenistan,False,Home,2019,True,Asia
37424,2019-11-15,Morocco,Mauritania,0.0,0.0,African Cup of Nations qualification,Rabat,Morocco,False,Draw,2019,True,Africa
37425,2019-11-15,Zimbabwe,Botswana,0.0,0.0,African Cup of Nations qualification,Harare,Zimbabwe,False,Draw,2019,True,Africa
37426,2019-11-15,Tanzania,Equatorial Guinea,2.0,1.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,Home,2019,True,Africa
37427,2019-11-15,Tunisia,Libya,4.0,1.0,African Cup of Nations qualification,Radès,Tunisia,False,Home,2019,True,Africa
37428,2019-11-15,Denmark,Gibraltar,6.0,0.0,UEFA Euro qualification,Copenhagen,Denmark,False,Home,2019,True,Europe
37429,2019-11-15,Switzerland,Georgia,1.0,0.0,UEFA Euro qualification,St Gallen,Switzerland,False,Home,2019,True,Europe
37430,2019-11-15,Norway,Faroe Islands,4.0,0.0,UEFA Euro qualification,Oslo,Norway,False,Home,2019,True,Europe
37431,2019-11-15,Spain,Malta,7.0,0.0,UEFA Euro qualification,Cadiz,Spain,False,Home,2019,True,Europe
37432,2019-11-15,Romania,Sweden,0.0,2.0,UEFA Euro qualification,Bucharest,Romania,False,Away,2019,True,Europe
37433,2019-11-15,Finland,Liechtenstein,3.0,0.0,UEFA Euro qualification,Helsinki,Finland,False,Home,2019,True,Europe
37434,2019-11-15,Bosnia and Herzegovina,Italy,0.0,3.0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,Away,2019,True,Europe
37435,2019-11-15,Armenia,Greece,0.0,1.0,UEFA Euro qualification,Yerevan,Armenia,False,Away,2019,True,Europe
37436,2019-11-15,USA,Canada,4.0,1.0,CONCACAF Nations League,Orlando,USA,False,Home,2019,True,America
37437,2019-11-15,Panama,Mexico,0.0,3.0,CONCACAF Nations League,Panama City,Panama,False,Away,2019,True,America
37438,2019-11-15,Antigua and Barbuda,Jamaica,0.0,2.0,CONCACAF Nations League,North Sound,Antigua and Barbuda,False,Away,2019,True,America
37439,2019-11-15,Guyana,Aruba,4.0,2.0,CONCACAF Nations League,Leonora,Guyana,False,Home,2019,True,America
37440,2019-11-15,St. Vincent / Grenadines,Nicaragua,1.0,0.0,CONCACAF Nations League,Arnos Vale,St. Vincent / Grenadines,False,Home,2019,True,America
37441,2019-11-15,Suriname,Dominica,4.0,0.0,CONCACAF Nations League,Paramaribo,Suriname,False,Home,2019,True,America
37442,2019-11-15,Colombia,Peru,1.0,0.0,Friendly,Miami Gardens,USA,True,Home,2019,True,America
37443,2019-11-15,Hungary,Uruguay,1.0,2.0,Friendly,Budapest,Hungary,False,Away,2019,True,Europe
37444,2019-11-16,Côte d'Ivoire,Niger,1.0,0.0,African Cup of Nations qualification,Abidjan,Côte d'Ivoire,False,Home,2019,True,Africa
37445,2019-11-16,Madagascar,Ethiopia,1.0,0.0,African Cup of Nations qualification,Antananarivo,Madagascar,False,Home,2019,True,Africa
37446,2019-11-16,Northern Ireland,Netherlands,0.0,0.0,UEFA Euro qualification,Belfast,Northern Ireland,False,Draw,2019,True,Europe
37447,2019-11-16,Germany,Belarus,4.0,0.0,UEFA Euro qualification,Mönchengladbach,Germany,False,Home,2019,True,Europe
37448,2019-11-16,Croatia,Slovakia,3.0,1.0,UEFA Euro qualification,Rijeka,Croatia,False,Home,2019,True,Europe
37449,2019-11-16,Azerbaijan,Wales,0.0,2.0,UEFA Euro qualification,Baku,Azerbaijan,False,Away,2019,True,Europe
37450,2019-11-16,Slovenia,Latvia,1.0,0.0,UEFA Euro qualification,Ljubljana,Slovenia,False,Home,2019,True,Europe
37451,2019-11-16,Austria,North Macedonia,2.0,1.0,UEFA Euro qualification,Vienna,Austria,False,Home,2019,True,Europe
37452,2019-11-16,Israel,Poland,1.0,2.0,UEFA Euro qualification,Jerusalem,Israel,False,Away,2019,True,Europe
37453,2019-11-16,Cyprus,Scotland,1.0,2.0,UEFA Euro qualification,Nicosia,Cyprus,False,Away,2019,True,Europe
37454,2019-11-16,San Marino,Kazakhstan,1.0,3.0,UEFA Euro qualification,Serravalle,San Marino,False,Away,2019,True,Europe
37455,2019-11-16,Russia,Belgium,1.0,4.0,UEFA Euro qualification,Saint Petersburg,Russia,False,Away,2019,True,Europe
37456,2019-11-16,St. Lucia,Dominican Republic,1.0,0.0,CONCACAF Nations League,Gros Islet,St. Lucia,False,Home,2019,True,America
37457,2019-11-16,El Salvador,Montserrat,1.0,0.0,CONCACAF Nations League,San Salvador,El Salvador,False,Home,2019,True,America
37458,2019-11-16,Cayman Islands,US Virgin Islands,1.0,0.0,CONCACAF Nations League,George Town,Cayman Islands,False,Home,2019,True,America
37459,2019-11-16,Guatemala,Puerto Rico,5.0,0.0,CONCACAF Nations League,Guatemala City,Guatemala,False,Home,2019,True,America
37460,2019-11-17,Chad,Mali,0.0,2.0,African Cup of Nations qualification,N'Djamena,Chad,False,Away,2019,True,Africa
37461,2019-11-17,Guinea,Namibia,2.0,0.0,African Cup of Nations qualification,Conakry,Guinea,False,Home,2019,True,Africa
37462,2019-11-17,South Sudan,Burkina Faso,1.0,2.0,African Cup of Nations qualification,Khartoum,Sudan,True,Away,2019,True,Africa
37463,2019-11-17,Uganda,Malawi,2.0,0.0,African Cup of Nations qualification,Kira,Uganda,False,Home,2019,True,Africa
37464,2019-11-17,South Africa,Sudan,1.0,0.0,African Cup of Nations qualification,Johannesburg,South Africa,False,Home,2019,True,Africa
37465,2019-11-17,Gabon,Angola,2.0,1.0,African Cup of Nations qualification,Franceville,Gabon,False,Home,2019,True,Africa
37466,2019-11-17,Rwanda,Cameroon,0.0,1.0,African Cup of Nations qualification,Kigali,Rwanda,False,Away,2019,True,Africa
37467,2019-11-17,Congo,Guinea-Bissau,3.0,0.0,African Cup of Nations qualification,Brazzaville,Congo,False,Home,2019,True,Africa
37468,2019-11-17,Benin,Sierra Leone,1.0,0.0,African Cup of Nations qualification,Porto-Novo,Benin,False,Home,2019,True,Africa
37469,2019-11-17,Lesotho,Nigeria,2.0,4.0,African Cup of Nations qualification,Maseru,Lesotho,False,Away,2019,True,Africa
37470,2019-11-17,Kosovo,England,0.0,4.0,UEFA Euro qualification,Pristina,Kosovo,False,Away,2019,True,Europe
37471,2019-11-17,Bulgaria,Czech Republic,1.0,0.0,UEFA Euro qualification,Sofia,Bulgaria,False,Home,2019,True,Europe
37472,2019-11-17,Luxembourg,Portugal,0.0,2.0,UEFA Euro qualification,Luxembourg City,Luxembourg,False,Away,2019,True,Europe
37473,2019-11-17,Serbia,Ukraine,2.0,2.0,UEFA Euro qualification,Belgrade,Serbia,False,Draw,2019,True,Europe
37474,2019-11-17,Albania,France,0.0,2.0,UEFA Euro qualification,Tirana,Albania,False,Away,2019,True,Europe
37475,2019-11-17,Andorra,Turkey,0.0,2.0,UEFA Euro qualification,Andorra la Vella,Andorra,False,Away,2019,True,Europe
37476,2019-11-17,Moldova,Iceland,1.0,2.0,UEFA Euro qualification,Chișinău,Moldova,False,Away,2019,True,Europe
37477,2019-11-17,Honduras,Trinidad and Tobago,4.0,0.0,CONCACAF Nations League,San Pedro Sula,Honduras,False,Home,2019,True,America
37478,2019-11-17,Costa Rica,Haiti,1.0,1.0,CONCACAF Nations League,San José,Costa Rica,False,Draw,2019,True,America
37479,2019-11-17,Grenada,Belize,3.0,2.0,CONCACAF Nations League,St. George's,Grenada,False,Home,2019,True,America
37480,2019-11-17,Lithuania,New Zealand,1.0,0.0,Friendly,Vilnius,Lithuania,False,Home,2019,True,Europe
37481,2019-11-18,São Tomé and Príncipe,Ghana,0.0,1.0,African Cup of Nations qualification,São Tomé,São Tomé and Príncipe,False,Away,2019,True,Africa
