,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,outcome,year,continent
17014,1994-07-13,Bulgaria,Italy,1.0,2.0,FIFA World Cup,East Rutherford,USA,True,Away,1994,America
17015,1994-07-13,Sweden,Brazil,0.0,1.0,FIFA World Cup,Pasadena,USA,True,Away,1994,America
17016,1994-07-14,Japan,Ghana,2.0,1.0,Friendly,Kobe,Japan,False,Home,1994,Asia
17017,1994-07-16,Armenia,Malta,1.0,0.0,Friendly,Yerevan,Armenia,False,Home,1994,Europe
17018,1994-07-16,Sweden,Bulgaria,4.0,0.0,FIFA World Cup,Pasadena,USA,True,Home,1994,America
17019,1994-07-17,Brazil,Italy,0.0,0.0,FIFA World Cup,Pasadena,USA,True,Draw,1994,America
17020,1994-07-19,Georgia,Malta,1.0,1.0,Friendly,Tbilisi,Georgia,False,Draw,1994,Europe
17021,1994-07-29,Lithuania,Estonia,3.0,0.0,Baltic Cup,Vilnius,Lithuania,False,Home,1994,Europe
17022,1994-07-30,Estonia,Latvia,0.0,2.0,Baltic Cup,Vilnius,Lithuania,True,Away,1994,Europe
17023,1994-07-31,Lithuania,Latvia,1.0,0.0,Baltic Cup,Vilnius,Lithuania,False,Home,1994,Europe
17024,1994-08-08,Côte d'Ivoire,Mali,2.0,1.0,Friendly,Abidjan,Côte d'Ivoire,False,Home,1994,Africa
17025,1994-08-16,Iceland,Estonia,4.0,0.0,Friendly,Akureyri,Iceland,False,Home,1994,Europe
17026,1994-08-16,Niger,Togo,3.0,2.0,Friendly,Niamey,Niger,False,Home,1994,Africa
17027,1994-08-16,Slovakia,Malta,1.0,1.0,Friendly,Bratislava,Slovakia,False,Draw,1994,Europe
17028,1994-08-17,Austria,Russia,0.0,3.0,Friendly,Klagenfurt,Austria,False,Away,1994,Europe
17029,1994-08-17,Denmark,Finland,2.0,1.0,Friendly,Copenhagen,Denmark,False,Home,1994,Europe
17030,1994-08-17,France,Czech Republic,2.0,2.0,Friendly,Bordeaux,France,False,Draw,1994,Europe
17031,1994-08-17,Israel,Croatia,0.0,4.0,Friendly,Ramat-Gan,Israel,False,Away,1994,Europe
17032,1994-08-17,Peru,Ecuador,2.0,0.0,Friendly,Lima,Peru,False,Home,1994,America
17033,1994-08-17,Poland,Belarus,1.0,1.0,Friendly,Radom,Poland,False,Draw,1994,Europe
17034,1994-08-17,Sweden,Lithuania,4.0,2.0,Friendly,Örebro,Sweden,False,Home,1994,Europe
17035,1994-08-19,Congo,Congo DR,2.0,0.0,Friendly,Brazzaville,Congo,False,Home,1994,Africa
17036,1994-08-19,Egypt,Mali,2.0,1.0,Friendly,Cairo,Egypt,False,Home,1994,Africa
17037,1994-08-21,Egypt,Mali,0.0,1.0,Friendly,Cairo,Egypt,False,Away,1994,Africa
17038,1994-08-23,Burkina Faso,Niger,0.0,0.0,Friendly,Ouagadougou,Burkina Faso,False,Draw,1994,Africa
17039,1994-08-23,Egypt,Ghana,2.0,0.0,Friendly,Cairo,Egypt,False,Home,1994,Africa
17040,1994-08-24,Congo DR,Congo,2.0,0.0,Friendly,Kinshasa,Zaïre,False,Home,1994,Africa
17041,1994-08-25,Ghana,Zambia,1.0,0.0,Friendly,Cairo,Egypt,True,Home,1994,Africa
17042,1994-08-25,Namibia,Botswana,2.0,3.0,Friendly,Windhoek,Namibia,False,Away,1994,Africa
17043,1994-08-26,Congo DR,Congo,1.0,1.0,Friendly,Kinshasa,Zaïre,False,Draw,1994,Africa
17044,1994-08-26,Ukraine,United Arab Emirates,1.0,1.0,Friendly,Grassau,Austria,True,Draw,1994,Europe
17045,1994-08-27,Egypt,Zambia,0.0,4.0,Friendly,Cairo,Egypt,False,Away,1994,Africa
17046,1994-08-30,Iceland,United Arab Emirates,1.0,0.0,Friendly,Reykjavík,Iceland,False,Home,1994,Europe
17047,1994-08-31,North Macedonia,Turkey,0.0,2.0,Friendly,Skopje,North Macedonia,False,Away,1994,Europe
17048,1994-09-02,Solomon Islands,Fiji,1.0,0.0,Friendly,Honiara,Solomon Islands,False,Home,1994,Oceania
17049,1994-09-03,Tanzania,Uganda,4.0,0.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,Home,1994,Africa
17050,1994-09-04,Angola,Namibia,2.0,0.0,African Cup of Nations qualification,Luanda,Angola,False,Home,1994,Africa
17051,1994-09-04,Botswana,Guinea,0.0,1.0,African Cup of Nations qualification,Gaborone,Botswana,False,Away,1994,Africa
17052,1994-09-04,Burkina Faso,Morocco,2.0,1.0,African Cup of Nations qualification,Ouagadougou,Burkina Faso,False,Home,1994,Africa
17053,1994-09-04,Congo,Gambia,1.0,1.0,African Cup of Nations qualification,Pointe-Noire,Congo,False,Draw,1994,Africa
17054,1994-09-04,Congo DR,Malawi,1.0,1.0,African Cup of Nations qualification,Kinshasa,Zaïre,False,Draw,1994,Africa
17055,1994-09-04,Estonia,Croatia,0.0,2.0,UEFA Euro qualification,Tallinn,Estonia,False,Away,1994,Europe
17056,1994-09-04,Ethiopia,Algeria,0.0,0.0,African Cup of Nations qualification,Addis Abeba,Ethiopia,False,Draw,1994,Africa
17057,1994-09-04,Guinea-Bissau,Tunisia,1.0,3.0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False,Away,1994,Africa
17058,1994-09-04,Israel,Poland,2.0,1.0,UEFA Euro qualification,Ramat-Gan,Israel,False,Home,1994,Europe
17059,1994-09-04,Liberia,Togo,1.0,0.0,African Cup of Nations qualification,Monrovia,Liberia,False,Home,1994,Africa
17060,1994-09-04,Madagascar,South Africa,0.0,1.0,African Cup of Nations qualification,Antananarivo,Madagascar,False,Away,1994,Africa
17061,1994-09-04,Mali,Mozambique,2.0,1.0,African Cup of Nations qualification,Bamako,Mali,False,Home,1994,Africa
17062,1994-09-04,Sudan,Egypt,0.0,0.0,African Cup of Nations qualification,Khartoum,Sudan,False,Draw,1994,Africa
17063,1994-09-06,Czech Republic,Malta,6.0,1.0,UEFA Euro qualification,Ostrava,Czech Republic,False,Home,1994,Europe
17064,1994-09-06,Liberia,Togo,1.0,1.0,Friendly,Monrovia,Liberia,False,Draw,1994,Africa
17065,1994-09-06,Switzerland,United Arab Emirates,1.0,0.0,Friendly,Sion,Switzerland,False,Home,1994,Europe
17066,1994-09-07,Belgium,Armenia,2.0,0.0,UEFA Euro qualification,Brussels,Belgium,False,Home,1994,Europe
17067,1994-09-07,Cyprus,Spain,1.0,2.0,UEFA Euro qualification,Limassol,Cyprus,False,Away,1994,Europe
17068,1994-09-07,England,USA,2.0,0.0,Friendly,London,England,False,Home,1994,Europe
17069,1994-09-07,Faroe Islands,Greece,1.0,5.0,UEFA Euro qualification,Toftir,Faroe Islands,False,Away,1994,Europe
17070,1994-09-07,Finland,Scotland,0.0,2.0,UEFA Euro qualification,Helsinki,Finland,False,Away,1994,Europe
17071,1994-09-07,Georgia,Moldova,0.0,1.0,UEFA Euro qualification,Tbilisi,Georgia,False,Away,1994,Europe
17072,1994-09-07,Hungary,Turkey,2.0,2.0,UEFA Euro qualification,Budapest,Hungary,False,Draw,1994,Europe
17073,1994-09-07,Iceland,Sweden,0.0,1.0,UEFA Euro qualification,Reykjavík,Iceland,False,Away,1994,Europe
17074,1994-09-07,Latvia,Republic of Ireland,0.0,3.0,UEFA Euro qualification,Riga,Latvia,False,Away,1994,Europe
17075,1994-09-07,Liechtenstein,Austria,0.0,4.0,UEFA Euro qualification,Eschen,Liechtenstein,False,Away,1994,Europe
17076,1994-09-07,Luxembourg,Netherlands,0.0,4.0,UEFA Euro qualification,Luxembourg,Luxembourg,False,Away,1994,Europe
17077,1994-09-07,North Macedonia,Denmark,1.0,1.0,UEFA Euro qualification,Skopje,North Macedonia,False,Draw,1994,Europe
17078,1994-09-07,Northern Ireland,Portugal,1.0,2.0,UEFA Euro qualification,Belfast,Northern Ireland,False,Away,1994,Europe
17079,1994-09-07,Norway,Belarus,1.0,0.0,UEFA Euro qualification,Oslo,Norway,False,Home,1994,Europe
17080,1994-09-07,Romania,Azerbaijan,3.0,0.0,UEFA Euro qualification,Bucharest,Romania,False,Home,1994,Europe
17081,1994-09-07,Russia,Germany,0.0,1.0,Friendly,Moscow,Russia,False,Away,1994,Europe
17082,1994-09-07,Slovakia,France,0.0,0.0,UEFA Euro qualification,Bratislava,Slovakia,False,Draw,1994,Europe
17083,1994-09-07,Slovenia,Italy,1.0,1.0,UEFA Euro qualification,Maribor,Slovenia,False,Draw,1994,Europe
17084,1994-09-07,Ukraine,Lithuania,0.0,2.0,UEFA Euro qualification,Kyïv,Ukraine,False,Away,1994,Europe
17085,1994-09-07,Wales,Albania,2.0,0.0,UEFA Euro qualification,Cardiff,Wales,False,Home,1994,Europe
17086,1994-09-10,Qatar,Oman,0.0,2.0,Friendly,Doha,Qatar,False,Away,1994,Asia
17087,1994-09-11,Korea Republic,Ukraine,1.0,0.0,Friendly,Gangneung,Korea Republic,False,Home,1994,Asia
17088,1994-09-12,Bangladesh,India,2.0,4.0,Friendly,Doha,Qatar,True,Away,1994,Asia
17089,1994-09-13,Korea Republic,Ukraine,2.0,0.0,Friendly,Seoul,Korea Republic,False,Home,1994,Asia
17090,1994-09-14,India,Yemen,0.0,1.0,Friendly,Doha,Qatar,True,Away,1994,Asia
17091,1994-09-14,Oman,Sudan,1.0,1.0,Friendly,Doha,Qatar,True,Draw,1994,Asia
17092,1994-09-16,India,Oman,1.0,4.0,Friendly,Doha,Qatar,True,Away,1994,Asia
17093,1994-09-16,Qatar,Yemen,2.0,0.0,Friendly,Doha,Qatar,False,Home,1994,Asia
17094,1994-09-18,India,Yemen,0.0,2.0,Friendly,Doha,Qatar,True,Away,1994,Asia
17095,1994-09-19,Korea Republic,United Arab Emirates,0.0,0.0,Friendly,Seoul,Korea Republic,False,Draw,1994,Asia
17096,1994-09-21,Chile,Bolivia,1.0,2.0,Friendly,Santiago,Chile,False,Away,1994,America
17097,1994-09-21,Ecuador,Peru,0.0,0.0,Friendly,Machala,Ecuador,False,Draw,1994,America
17098,1994-09-22,Malaysia,Kuwait,0.0,2.0,Friendly,Kuala Lumpur,Malaysia,False,Away,1994,Asia
17099,1994-09-24,Australia,Kuwait,0.0,0.0,Friendly,Kuala Lumpur,Malaysia,True,Draw,1994,Asia
17100,1994-09-25,Zambia,Ghana,3.0,0.0,Friendly,Lusaka,Zambia,False,Home,1994,Africa
17101,1994-09-27,Japan,Australia,0.0,0.0,Friendly,Tokyo,Japan,False,Draw,1994,Asia
17102,1994-10-08,Armenia,Cyprus,0.0,0.0,UEFA Euro qualification,Yerevan,Armenia,False,Draw,1994,Europe
17103,1994-10-08,Estonia,Italy,0.0,2.0,UEFA Euro qualification,Tallinn,Estonia,False,Away,1994,Europe
17104,1994-10-08,France,Romania,0.0,0.0,UEFA Euro qualification,Saint-Étienne,France,False,Draw,1994,Europe
17105,1994-10-09,Croatia,Lithuania,2.0,0.0,UEFA Euro qualification,Zagreb,Croatia,False,Home,1994,Europe
17106,1994-10-09,Latvia,Portugal,1.0,3.0,UEFA Euro qualification,Riga,Latvia,False,Away,1994,Europe
17107,1994-10-09,Senegal,Niger,3.0,1.0,Friendly,Dakar,Senegal,False,Home,1994,Africa
17108,1994-10-09,Zambia,Malawi,2.0,1.0,Friendly,Lusaka,Zambia,False,Home,1994,Africa
17109,1994-10-12,Austria,Northern Ireland,1.0,2.0,UEFA Euro qualification,Vienna,Austria,False,Away,1994,Europe
17110,1994-10-12,Belarus,Luxembourg,2.0,0.0,UEFA Euro qualification,Minsk,Belarus,False,Home,1994,Europe
17111,1994-10-12,Bulgaria,Georgia,2.0,0.0,UEFA Euro qualification,Sofia,Bulgaria,False,Home,1994,Europe
17112,1994-10-12,Denmark,Belgium,3.0,1.0,UEFA Euro qualification,Copenhagen,Denmark,False,Home,1994,Europe
17113,1994-10-12,England,Romania,1.0,1.0,Friendly,London,England,False,Draw,1994,Europe
17114,1994-10-12,Greece,Finland,4.0,0.0,UEFA Euro qualification,Salonica,Greece,False,Home,1994,Europe
17115,1994-10-12,Hungary,Germany,0.0,0.0,Friendly,Budapest,Hungary,False,Draw,1994,Europe
17116,1994-10-12,Republic of Ireland,Liechtenstein,4.0,0.0,UEFA Euro qualification,Dublin,Republic of Ireland,False,Home,1994,Europe
17117,1994-10-12,Israel,Slovakia,2.0,2.0,UEFA Euro qualification,Ramat-Gan,Israel,False,Draw,1994,Europe
17118,1994-10-12,North Macedonia,Spain,0.0,2.0,UEFA Euro qualification,Skopje,North Macedonia,False,Away,1994,Europe
17119,1994-10-12,Malta,Czech Republic,0.0,0.0,UEFA Euro qualification,Attard,Malta,False,Draw,1994,Europe
17120,1994-10-12,Moldova,Wales,3.0,2.0,UEFA Euro qualification,Chişinău,Moldova,False,Home,1994,Europe
17121,1994-10-12,Norway,Netherlands,1.0,1.0,UEFA Euro qualification,Oslo,Norway,False,Draw,1994,Europe
17122,1994-10-12,Poland,Azerbaijan,1.0,0.0,UEFA Euro qualification,Mielec,Poland,False,Home,1994,Europe
17123,1994-10-12,Russia,San Marino,4.0,0.0,UEFA Euro qualification,Moscow,Russia,False,Home,1994,Europe
17124,1994-10-12,Scotland,Faroe Islands,5.0,1.0,UEFA Euro qualification,Glasgow,Scotland,False,Home,1994,Europe
17125,1994-10-12,Switzerland,Sweden,4.0,2.0,UEFA Euro qualification,Berne,Switzerland,False,Home,1994,Europe
17126,1994-10-12,Turkey,Iceland,5.0,0.0,UEFA Euro qualification,Istanbul,Turkey,False,Home,1994,Europe
17127,1994-10-12,Ukraine,Slovenia,0.0,0.0,UEFA Euro qualification,Kyïv,Ukraine,False,Draw,1994,Europe
17128,1994-10-14,Algeria,Sudan,1.0,1.0,African Cup of Nations qualification,Algiers,Algeria,False,Draw,1994,Africa
17129,1994-10-14,Egypt,Tanzania,5.0,1.0,African Cup of Nations qualification,Cairo,Egypt,False,Home,1994,Africa
17130,1994-10-14,Mauritania,Guinea-Bissau,1.0,1.0,African Cup of Nations qualification,Nouakchott,Mauritania,False,Draw,1994,Africa
17131,1994-10-15,Malawi,Zimbabwe,3.0,1.0,African Cup of Nations qualification,Blantyre,Malawi,False,Home,1994,Africa
17132,1994-10-15,Namibia,Mali,2.0,1.0,African Cup of Nations qualification,Windhoek,Namibia,False,Home,1994,Africa
17133,1994-10-15,Uganda,Ethiopia,4.0,1.0,African Cup of Nations qualification,Kampala,Uganda,False,Home,1994,Africa
17134,1994-10-16,Cameroon,Congo DR,1.0,0.0,African Cup of Nations qualification,Douala,Cameroon,False,Home,1994,Africa
17135,1994-10-16,Guinea,Angola,3.0,1.0,African Cup of Nations qualification,Conakry,Guinea,False,Home,1994,Africa
17136,1994-10-16,Mozambique,Botswana,3.0,1.0,African Cup of Nations qualification,Maputo,Mozambique,False,Home,1994,Africa
17137,1994-10-16,Niger,Ghana,1.0,5.0,African Cup of Nations qualification,Niamey,Niger,False,Away,1994,Africa
17138,1994-10-16,Togo,Senegal,2.0,0.0,African Cup of Nations qualification,Lomé,Togo,False,Home,1994,Africa
17139,1994-10-19,Peru,Uruguay,0.0,1.0,Friendly,Lima,Peru,False,Away,1994,America
17140,1994-10-19,Saudi Arabia,USA,2.0,1.0,Friendly,Khobar,Saudi Arabia,False,Home,1994,Asia
17141,1994-10-23,Oman,Senegal,0.0,1.0,Friendly,Muscat,Oman,False,Away,1994,Asia
17142,1994-10-25,Oman,Senegal,2.0,1.0,Friendly,Muscat,Oman,False,Home,1994,Asia
17143,1994-10-26,Estonia,Finland,0.0,7.0,Friendly,Tallinn,Estonia,False,Away,1994,Europe
17144,1994-10-26,Saudi Arabia,Trinidad and Tobago,1.0,0.0,Friendly,Riyadh,Saudi Arabia,False,Home,1994,Asia
17145,1994-10-28,United Arab Emirates,Senegal,3.0,2.0,Friendly,Abu Dhabi,United Arab Emirates,False,Home,1994,Asia
17146,1994-10-29,Kuwait,Iceland,0.0,1.0,Friendly,al-Ain,United Arab Emirates,True,Away,1994,Asia
17147,1994-11-03,United Arab Emirates,Qatar,2.0,0.0,Gulf Cup,Abu Dhabi,United Arab Emirates,False,Home,1994,Asia
17148,1994-11-04,Bahrain,Kuwait,2.0,1.0,Gulf Cup,Abu Dhabi,United Arab Emirates,True,Home,1994,Asia
17149,1994-11-04,Oman,Saudi Arabia,1.0,2.0,Gulf Cup,Abu Dhabi,United Arab Emirates,True,Away,1994,Asia
17150,1994-11-06,Latvia,Estonia,0.0,0.0,Friendly,Ozolnieki,Latvia,False,Draw,1994,Europe
17151,1994-11-06,United Arab Emirates,Saudi Arabia,1.0,1.0,Gulf Cup,Abu Dhabi,United Arab Emirates,False,Draw,1994,Asia
17152,1994-11-06,Oman,Bahrain,1.0,1.0,Gulf Cup,Abu Dhabi,United Arab Emirates,True,Draw,1994,Asia
17153,1994-11-07,Kuwait,Qatar,1.0,0.0,Gulf Cup,Abu Dhabi,United Arab Emirates,True,Home,1994,Asia
17154,1994-11-07,Morocco,Cameroon,1.0,1.0,Friendly,Casablanca,Morocco,False,Draw,1994,Africa
17155,1994-11-08,Tunisia,Côte d'Ivoire,2.0,0.0,Friendly,Tunis,Tunisia,False,Home,1994,Africa
17156,1994-11-09,Qatar,Oman,4.0,2.0,Gulf Cup,Abu Dhabi,United Arab Emirates,True,Home,1994,Asia
17157,1994-11-09,United Arab Emirates,Kuwait,2.0,0.0,Gulf Cup,Abu Dhabi,United Arab Emirates,False,Home,1994,Asia
17158,1994-11-10,Saudi Arabia,Bahrain,3.0,1.0,Gulf Cup,Abu Dhabi,United Arab Emirates,True,Home,1994,Asia
17159,1994-11-11,Egypt,Ethiopia,5.0,0.0,African Cup of Nations qualification,Cairo,Egypt,False,Home,1994,Africa
17160,1994-11-11,Mauritania,Liberia,1.0,1.0,African Cup of Nations qualification,Nouakchott,Mauritania,False,Draw,1994,Africa
17161,1994-11-12,Gambia,Ghana,1.0,2.0,African Cup of Nations qualification,Banjul,Gambia,False,Away,1994,Africa
17162,1994-11-12,Qatar,Saudi Arabia,1.0,2.0,Gulf Cup,Abu Dhabi,United Arab Emirates,True,Away,1994,Asia
17163,1994-11-12,Romania,Slovakia,3.0,2.0,UEFA Euro qualification,Bucharest,Romania,False,Home,1994,Europe
17164,1994-11-12,Tanzania,Sudan,2.0,0.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,Home,1994,Africa
17165,1994-11-12,Uganda,Algeria,1.0,1.0,African Cup of Nations qualification,Kampala,Uganda,False,Draw,1994,Africa
17166,1994-11-12,United Arab Emirates,Bahrain,0.0,0.0,Gulf Cup,Abu Dhabi,United Arab Emirates,False,Draw,1994,Asia
17167,1994-11-13,Gabon,Mauritius,3.0,0.0,African Cup of Nations qualification,Libreville,Gabon,False,Home,1994,Africa
17168,1994-11-13,Guinea-Bissau,Senegal,1.0,4.0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False,Away,1994,Africa
17169,1994-11-13,Lesotho,Cameroon,2.0,0.0,African Cup of Nations qualification,Maseru,Lesotho,False,Home,1994,Africa
17170,1994-11-13,Mali,Angola,0.0,0.0,African Cup of Nations qualification,Bamako,Mali,False,Draw,1994,Africa
17171,1994-11-13,Morocco,Côte d'Ivoire,1.0,0.0,African Cup of Nations qualification,Casablanca,Morocco,False,Home,1994,Africa
17172,1994-11-13,Mozambique,Guinea,2.0,1.0,African Cup of Nations qualification,Maputo,Mozambique,False,Home,1994,Africa
17173,1994-11-13,Niger,Sierra Leone,4.0,2.0,African Cup of Nations qualification,Niamey,Niger,False,Home,1994,Africa
17174,1994-11-13,Oman,Kuwait,0.0,0.0,Gulf Cup,Abu Dhabi,United Arab Emirates,True,Draw,1994,Asia
17175,1994-11-13,Portugal,Austria,1.0,0.0,UEFA Euro qualification,Lisbon,Portugal,False,Home,1994,Europe
17176,1994-11-13,Ukraine,Estonia,3.0,0.0,UEFA Euro qualification,Kyïv,Ukraine,False,Home,1994,Europe
17177,1994-11-13,Zambia,South Africa,1.0,1.0,African Cup of Nations qualification,Lusaka,Zambia,False,Draw,1994,Africa
17178,1994-11-13,Zimbabwe,Congo DR,2.0,1.0,African Cup of Nations qualification,Harare,Zimbabwe,False,Home,1994,Africa
17179,1994-11-15,Bahrain,Qatar,1.0,1.0,Gulf Cup,Abu Dhabi,United Arab Emirates,True,Draw,1994,Asia
17180,1994-11-15,Grenada,Trinidad and Tobago,1.0,2.0,Friendly,St. George's,Grenada,False,Away,1994,America
17181,1994-11-15,Liechtenstein,Latvia,0.0,1.0,UEFA Euro qualification,Eschen,Liechtenstein,False,Away,1994,Europe
17182,1994-11-16,Albania,Germany,1.0,2.0,UEFA Euro qualification,Tirana,Albania,False,Away,1994,Europe
17183,1994-11-16,Azerbaijan,Israel,0.0,2.0,UEFA Euro qualification,Trabzon,Turkey,True,Away,1994,Europe
17184,1994-11-16,Belarus,Norway,0.0,4.0,UEFA Euro qualification,Minsk,Belarus,False,Away,1994,Europe
17185,1994-11-16,Belgium,North Macedonia,1.0,1.0,UEFA Euro qualification,Brussels,Belgium,False,Draw,1994,Europe
17186,1994-11-16,Bulgaria,Moldova,4.0,1.0,UEFA Euro qualification,Sofia,Bulgaria,False,Home,1994,Europe
17187,1994-11-16,Chile,Argentina,0.0,3.0,Friendly,Santiago,Chile,False,Away,1994,America
17188,1994-11-16,Cyprus,Armenia,2.0,0.0,UEFA Euro qualification,Limassol,Cyprus,False,Home,1994,Europe
17189,1994-11-16,England,Nigeria,1.0,0.0,Friendly,London,England,False,Home,1994,Europe
17190,1994-11-16,Finland,Faroe Islands,5.0,0.0,UEFA Euro qualification,Helsinki,Finland,False,Home,1994,Europe
17191,1994-11-16,Georgia,Wales,5.0,0.0,UEFA Euro qualification,Tbilisi,Georgia,False,Home,1994,Europe
17192,1994-11-16,Greece,San Marino,2.0,0.0,UEFA Euro qualification,Athens,Greece,False,Home,1994,Europe
17193,1994-11-16,Italy,Croatia,1.0,2.0,UEFA Euro qualification,Palermo,Italy,False,Away,1994,Europe
17194,1994-11-16,Kuwait,Saudi Arabia,0.0,2.0,Gulf Cup,Abu Dhabi,United Arab Emirates,True,Away,1994,Asia
17195,1994-11-16,Netherlands,Czech Republic,0.0,0.0,UEFA Euro qualification,Rotterdam,Netherlands,False,Draw,1994,Europe
17196,1994-11-16,Northern Ireland,Republic of Ireland,0.0,4.0,UEFA Euro qualification,Belfast,Northern Ireland,False,Away,1994,Europe
17197,1994-11-16,Poland,France,0.0,0.0,UEFA Euro qualification,Zabrze,Poland,False,Draw,1994,Europe
17198,1994-11-16,Scotland,Russia,1.0,1.0,UEFA Euro qualification,Glasgow,Scotland,False,Draw,1994,Europe
17199,1994-11-16,Slovenia,Lithuania,1.0,2.0,UEFA Euro qualification,Maribor,Slovenia,False,Away,1994,Europe
17200,1994-11-16,Spain,Denmark,3.0,0.0,UEFA Euro qualification,Seville,Spain,False,Home,1994,Europe
17201,1994-11-16,Sweden,Hungary,2.0,0.0,UEFA Euro qualification,Solna,Sweden,False,Home,1994,Europe
17202,1994-11-16,Switzerland,Iceland,1.0,0.0,UEFA Euro qualification,Lausanne,Switzerland,False,Home,1994,Europe
17203,1994-11-16,United Arab Emirates,Oman,2.0,0.0,Gulf Cup,Abu Dhabi,United Arab Emirates,False,Home,1994,Asia
17204,1994-11-19,Trinidad and Tobago,USA,1.0,0.0,Friendly,Port of Spain,Trinidad and Tobago,False,Home,1994,America
17205,1994-11-20,Gabon,Zambia,2.0,1.0,African Cup of Nations qualification,Libreville,Gabon,False,Home,1994,Africa
17206,1994-11-22,Jamaica,USA,0.0,3.0,Friendly,Kingston,Jamaica,False,Away,1994,America
17207,1994-11-24,Samoa,American Samoa,3.0,1.0,Oceania Nations Cup qualification,Apia,Western Samoa,False,Home,1994,Oceania
17208,1994-11-24,Tahiti,Tonga,1.0,0.0,Oceania Nations Cup qualification,Apia,Western Samoa,True,Home,1994,Oceania
17209,1994-11-25,Samoa,Tonga,2.0,2.0,Oceania Nations Cup qualification,Apia,Western Samoa,False,Draw,1994,Oceania
17210,1994-11-25,Tahiti,American Samoa,2.0,1.0,Oceania Nations Cup qualification,Apia,Western Samoa,True,Home,1994,Oceania
17211,1994-11-26,Cameroon,Côte d'Ivoire,1.0,2.0,Simba Tournament,Pretoria,South Africa,True,Away,1994,Africa
17212,1994-11-26,Kenya,Somalia,3.0,1.0,CECAFA Cup,Nairobi,Kenya,False,Home,1994,Africa
17213,1994-11-28,Kenya,Djibouti,4.0,1.0,CECAFA Cup,Nairobi,Kenya,False,Home,1994,Africa
17214,1994-11-28,Samoa,Tahiti,0.0,7.0,Oceania Nations Cup qualification,Apia,Western Samoa,False,Away,1994,Oceania
17215,1994-11-28,Tonga,American Samoa,2.0,1.0,Oceania Nations Cup qualification,Apia,Western Samoa,True,Home,1994,Oceania
17216,1994-11-29,Israel,Cyprus,4.0,3.0,Friendly,Jerusalem,Israel,False,Home,1994,Europe
17217,1994-11-29,Tanzania,Somalia,4.0,0.0,CECAFA Cup,Nairobi,Kenya,True,Home,1994,Africa
17218,1994-11-30,Cameroon,Ghana,0.0,1.0,Simba Tournament,Port Elizabeth,South Africa,True,Away,1994,Africa
17219,1994-11-30,South Africa,Côte d'Ivoire,0.0,0.0,Simba Tournament,Port Elizabeth,South Africa,False,Draw,1994,Africa
17220,1994-11-30,Spain,Finland,2.0,0.0,Friendly,Málaga,Spain,False,Home,1994,Europe
17221,1994-12-01,Kenya,Tanzania,0.0,1.0,CECAFA Cup,Nairobi,Kenya,False,Away,1994,Africa
17222,1994-12-01,Somalia,Djibouti,2.0,1.0,CECAFA Cup,Nairobi,Kenya,True,Home,1994,Africa
17223,1994-12-01,Uganda,Seychelles,2.0,0.0,CECAFA Cup,Nairobi,Kenya,True,Home,1994,Africa
17224,1994-12-03,Tanzania,Djibouti,3.0,0.0,CECAFA Cup,Nairobi,Kenya,True,Home,1994,Africa
17225,1994-12-03,Uganda,Eritrea,0.0,0.0,CECAFA Cup,Nairobi,Kenya,True,Draw,1994,Africa
17226,1994-12-04,Ghana,Côte d'Ivoire,1.0,1.0,Simba Tournament,Johannesburg,South Africa,True,Draw,1994,Africa
