,home_team,away_team,home_score,away_score,tournament,country,neutral,outcome,year,continent
13861,Honduras,Canada,0.0,1.0,FIFA World Cup qualification,Honduras,False,Away,1985,America
13862,Mali,Guinea,1.0,1.0,Friendly,Mali,False,Draw,1985,Africa
13863,Morocco,Congo DR,1.0,0.0,African Cup of Nations qualification,Morocco,False,Home,1985,Africa
13864,Mexico,Bulgaria,1.0,1.0,Friendly,USA,True,Draw,1985,America
13865,Romania,Finland,2.0,0.0,FIFA World Cup qualification,Romania,False,Home,1985,Europe
13866,Russia,Germany,1.0,0.0,Friendly,Soviet Union,False,Home,1985,Europe
13867,Switzerland,Turkey,0.0,0.0,Friendly,Switzerland,False,Draw,1985,Europe
13868,Costa Rica,Canada,0.0,0.0,FIFA World Cup qualification,Costa Rica,False,Draw,1985,America
13869,Ghana,Côte d'Ivoire,0.0,0.0,African Cup of Nations qualification,Ghana,False,Draw,1985,Africa
13870,Senegal,Zimbabwe,3.0,0.0,African Cup of Nations qualification,Senegal,False,Home,1985,Africa
13871,Israel,Taiwan,6.0,0.0,FIFA World Cup qualification,Israel,False,Home,1985,Europe
13872,Czechoslovakia,Poland,3.0,1.0,Friendly,Czechoslovakia,False,Home,1985,Europe
13873,Netherlands,Bulgaria,1.0,0.0,Friendly,Netherlands,False,Home,1985,Europe
13874,Bahrain,Syria,1.0,1.0,FIFA World Cup qualification,Bahrain,False,Draw,1985,Asia
13875,Congo DR,Morocco,0.0,0.0,African Cup of Nations qualification,Zaïre,False,Draw,1985,Africa
13876,Honduras,Costa Rica,3.0,1.0,FIFA World Cup qualification,Honduras,False,Home,1985,America
13877,Norway,Egypt,3.0,0.0,Friendly,Norway,False,Home,1985,Europe
13878,Wales,Scotland,1.0,1.0,FIFA World Cup qualification,Wales,False,Draw,1985,Europe
13879,Denmark,Sweden,0.0,3.0,Friendly,Denmark,False,Away,1985,Europe
13880,England,Romania,1.0,1.0,FIFA World Cup qualification,England,False,Draw,1985,Europe
13881,German DR,France,2.0,0.0,FIFA World Cup qualification,German DR,False,Home,1985,Europe
13882,Poland,Belgium,0.0,0.0,FIFA World Cup qualification,Poland,False,Draw,1985,Europe
13883,Switzerland,Republic of Ireland,0.0,0.0,FIFA World Cup qualification,Switzerland,False,Draw,1985,Europe
13884,Turkey,Northern Ireland,0.0,0.0,FIFA World Cup qualification,Turkey,False,Draw,1985,Europe
13885,Canada,Honduras,2.0,1.0,FIFA World Cup qualification,Canada,False,Home,1985,America
13886,Cameroon,Saudi Arabia,4.0,1.0,Friendly,Cameroon,False,Home,1985,Africa
13887,Mozambique,Libya,2.0,1.0,African Cup of Nations qualification,Mozambique,False,Home,1985,Africa
13888,Papua New Guinea,China PR,1.0,4.0,Friendly,Papua New Guinea,False,Away,1985,Oceania
13889,Papua New Guinea,China PR,1.0,1.0,Friendly,Papua New Guinea,False,Draw,1985,Oceania
13890,Mexico,Peru,0.0,0.0,Friendly,USA,True,Draw,1985,America
13891,Syria,Bahrain,1.0,0.0,FIFA World Cup qualification,Syria,False,Home,1985,Asia
13892,United Arab Emirates,Iraq,2.0,3.0,FIFA World Cup qualification,United Arab Emirates,False,Away,1985,Asia
13893,New Zealand,Australia,0.0,0.0,FIFA World Cup qualification,New Zealand,False,Draw,1985,Oceania
13894,Hong Kong,Japan,1.0,2.0,FIFA World Cup qualification,Hong Kong,False,Away,1985,Asia
13895,Mexico,Peru,1.0,0.0,Friendly,USA,True,Home,1985,America
13896,Czechoslovakia,Portugal,1.0,0.0,FIFA World Cup qualification,Czechoslovakia,False,Home,1985,Europe
13897,Finland,Turkey,1.0,0.0,FIFA World Cup qualification,Finland,False,Home,1985,Europe
13898,Italy,Norway,1.0,2.0,Friendly,Italy,False,Away,1985,Europe
13899,Luxembourg,Bulgaria,1.0,3.0,FIFA World Cup qualification,Luxembourg,False,Away,1985,Europe
13900,Russia,Denmark,1.0,0.0,FIFA World Cup qualification,Soviet Union,True,Home,1985,Europe
13901,Spain,Iceland,2.0,1.0,FIFA World Cup qualification,Spain,False,Home,1985,Europe
13902,Sweden,Germany,2.0,2.0,FIFA World Cup qualification,Sweden,False,Draw,1985,Europe
13903,Australia,China PR,3.0,0.0,Friendly,Australia,False,Home,1985,Asia
13904,Iraq,United Arab Emirates,1.0,2.0,FIFA World Cup qualification,Saudi Arabia,True,Away,1985,Asia
13905,Yugoslavia,German DR,1.0,2.0,FIFA World Cup qualification,Yugoslavia,False,Away,1985,Europe
13906,Malawi,Uganda,1.0,0.0,CECAFA Cup,Zimbabwe,True,Home,1985,Africa
13907,Saudi Arabia,Cameroon,2.0,1.0,Friendly,Saudi Arabia,False,Home,1985,Asia
13908,Zimbabwe,Tanzania,1.0,0.0,CECAFA Cup,Zimbabwe,False,Home,1985,Africa
13909,New Zealand,Taiwan,5.0,1.0,FIFA World Cup qualification,New Zealand,False,Home,1985,Oceania
13910,Malawi,Zambia,2.0,2.0,CECAFA Cup,Zimbabwe,True,Draw,1985,Africa
13911,Morocco,Libya,3.0,0.0,FIFA World Cup qualification,Morocco,False,Home,1985,Africa
13912,Tunisia,Algeria,1.0,4.0,FIFA World Cup qualification,Tunisia,False,Away,1985,Africa
13913,Zimbabwe,Kenya,1.0,1.0,CECAFA Cup,Zimbabwe,False,Draw,1985,Africa
13914,Israel,Australia,1.0,2.0,FIFA World Cup qualification,Israel,False,Away,1985,Europe
13915,Kenya,Tanzania,3.0,2.0,CECAFA Cup,Zimbabwe,True,Home,1985,Africa
13916,Uganda,Zambia,3.0,0.0,CECAFA Cup,Zimbabwe,True,Home,1985,Africa
13917,Denmark,Switzerland,0.0,0.0,FIFA World Cup qualification,Denmark,False,Draw,1985,Europe
13918,Paraguay,Chile,0.0,0.0,Friendly,Paraguay,False,Draw,1985,America
13919,Kenya,Uganda,0.0,0.0,CECAFA Cup,Zimbabwe,True,Draw,1985,Africa
13920,Libya,Mexico,3.0,1.0,Friendly,Libya,False,Home,1985,Africa
13921,Zimbabwe,Malawi,1.0,0.0,CECAFA Cup,Zimbabwe,False,Home,1985,Africa
13922,Malawi,Uganda,3.0,1.0,CECAFA Cup,Zimbabwe,True,Home,1985,Africa
13923,Portugal,Malta,3.0,2.0,FIFA World Cup qualification,Portugal,False,Home,1985,Europe
13924,Brunei,Malaysia,0.0,4.0,Merlion Cup,Singapore,True,Away,1985,Asia
13925,Zimbabwe,Kenya,2.0,0.0,CECAFA Cup,Zimbabwe,False,Home,1985,Africa
13926,Yemen,Mexico,0.0,2.0,Friendly,Yemen AR,True,Away,1985,Asia
13927,Austria,Yugoslavia,0.0,3.0,Friendly,Austria,False,Away,1985,Europe
13928,Belgium,Netherlands,1.0,0.0,FIFA World Cup qualification,Belgium,False,Home,1985,Europe
13929,Czechoslovakia,Sweden,2.0,1.0,FIFA World Cup qualification,Czechoslovakia,False,Home,1985,Europe
13930,England,Turkey,5.0,0.0,FIFA World Cup qualification,England,False,Home,1985,Europe
13931,Germany,Portugal,0.0,1.0,FIFA World Cup qualification,Germany,False,Away,1985,Europe
13932,Greece,Bulgaria,0.0,2.0,Friendly,Greece,False,Away,1985,Europe
13933,Norway,Denmark,1.0,5.0,FIFA World Cup qualification,Norway,False,Away,1985,Europe
13934,Peru,Paraguay,0.0,1.0,Friendly,Peru,False,Away,1985,America
13935,Romania,Northern Ireland,0.0,1.0,FIFA World Cup qualification,Romania,False,Away,1985,Europe
13936,Russia,Republic of Ireland,2.0,0.0,FIFA World Cup qualification,Soviet Union,True,Home,1985,Europe
13937,Scotland,German DR,0.0,0.0,Friendly,Scotland,False,Draw,1985,Europe
13938,Singapore,Brunei,2.0,1.0,Merlion Cup,Singapore,False,Home,1985,Asia
13939,Wales,Hungary,0.0,3.0,Friendly,Wales,False,Away,1985,Europe
13940,Algeria,Tunisia,3.0,0.0,FIFA World Cup qualification,Algeria,False,Home,1985,Africa
13941,Jordan,Mexico,0.0,0.0,Friendly,Jordan,False,Draw,1985,Asia
13942,Libya,Morocco,1.0,0.0,FIFA World Cup qualification,Libya,False,Home,1985,Africa
13943,Australia,Israel,1.0,1.0,FIFA World Cup qualification,Australia,False,Draw,1985,Asia
13944,Egypt,Mexico,2.0,1.0,Friendly,Egypt,False,Home,1985,Africa
13945,Singapore,Malaysia,2.0,0.0,Merlion Cup,Singapore,False,Home,1985,Asia
13946,Australia,Taiwan,7.0,0.0,FIFA World Cup qualification,Australia,False,Home,1985,Asia
13947,Singapore,Malaysia,4.0,0.0,Merlion Cup,Singapore,False,Home,1985,Asia
13948,Kuwait,Mexico,0.0,0.0,Friendly,Kuwait,False,Draw,1985,Asia
13949,Burma,Indonesia,2.0,1.0,Friendly,Burma,False,Home,1985,Asia
13950,Japan,Korea Republic,1.0,2.0,FIFA World Cup qualification,Japan,False,Away,1985,Asia
13951,New Zealand,Israel,3.0,1.0,FIFA World Cup qualification,New Zealand,False,Home,1985,Oceania
13952,Chile,Peru,4.0,2.0,FIFA World Cup qualification,Chile,False,Home,1985,America
13953,Paraguay,Colombia,3.0,0.0,FIFA World Cup qualification,Paraguay,False,Home,1985,America
13954,Albania,Greece,1.0,1.0,FIFA World Cup qualification,Albania,False,Draw,1985,Europe
13955,France,Luxembourg,6.0,0.0,FIFA World Cup qualification,France,False,Home,1985,Europe
13956,Russia,Norway,1.0,0.0,FIFA World Cup qualification,Soviet Union,True,Home,1985,Europe
13957,Australia,New Zealand,2.0,0.0,FIFA World Cup qualification,Australia,False,Home,1985,Asia
13958,Colombia,Paraguay,2.0,1.0,FIFA World Cup qualification,Colombia,False,Home,1985,America
13959,Korea Republic,Japan,1.0,0.0,FIFA World Cup qualification,Korea Republic,False,Home,1985,Asia
13960,Peru,Chile,0.0,1.0,FIFA World Cup qualification,Peru,False,Away,1985,America
13961,Anguilla,British Virgin Islands,0.0,1.0,Friendly,Anguilla,False,Away,1985,America
13962,Angola,Mozambique,0.0,0.0,Friendly,Angola,False,Draw,1985,Africa
13963,Angola,Zimbabwe,2.0,3.0,Friendly,Angola,False,Away,1985,Africa
13964,Israel,New Zealand,3.0,0.0,FIFA World Cup qualification,Israel,False,Home,1985,Europe
13965,Paraguay,Chile,3.0,0.0,FIFA World Cup qualification,Paraguay,False,Home,1985,America
13966,Mozambique,Zimbabwe,1.0,2.0,Friendly,Angola,True,Away,1985,Africa
13967,England,Northern Ireland,0.0,0.0,FIFA World Cup qualification,England,False,Draw,1985,Europe
13968,Republic of Ireland,Denmark,1.0,4.0,FIFA World Cup qualification,Republic of Ireland,False,Away,1985,Europe
13969,Switzerland,Norway,1.0,1.0,FIFA World Cup qualification,Switzerland,False,Draw,1985,Europe
13970,Turkey,Romania,1.0,3.0,FIFA World Cup qualification,Turkey,False,Away,1985,Europe
13971,Mexico,Argentina,1.0,1.0,Friendly,USA,True,Draw,1985,America
13972,Syria,Iraq,0.0,0.0,FIFA World Cup qualification,Syria,False,Draw,1985,Asia
13973,France,Yugoslavia,2.0,0.0,FIFA World Cup qualification,France,False,Home,1985,Europe
13974,German DR,Bulgaria,2.0,1.0,FIFA World Cup qualification,German DR,False,Home,1985,Europe
13975,Poland,Italy,1.0,0.0,Friendly,Poland,False,Home,1985,Europe
13976,Chile,Paraguay,2.0,2.0,FIFA World Cup qualification,Chile,False,Draw,1985,America
13977,Germany,Czechoslovakia,2.0,2.0,FIFA World Cup qualification,Germany,False,Draw,1985,Europe
13978,Grenada,Dominica,0.0,0.0,Windward Islands Tournament,Grenada,False,Draw,1985,America
13979,Malta,Sweden,1.0,2.0,FIFA World Cup qualification,Malta,False,Away,1985,Europe
13980,Mexico,Argentina,1.0,1.0,Friendly,Mexico,False,Draw,1985,America
13981,St. Lucia,St. Vincent / Grenadines,0.0,0.0,Windward Islands Tournament,Grenada,True,Draw,1985,America
13982,Dominica,St. Vincent / Grenadines,0.0,0.0,Windward Islands Tournament,Grenada,True,Draw,1985,America
13983,Congo DR,Zambia,0.0,1.0,Friendly,Zaïre,False,Away,1985,Africa
13984,Egypt,Côte d'Ivoire,0.0,1.0,Friendly,Zaïre,True,Away,1985,Africa
13985,Netherlands,Belgium,2.0,1.0,FIFA World Cup qualification,Netherlands,False,Home,1985,Europe
13986,Scotland,Australia,2.0,0.0,FIFA World Cup qualification,Scotland,False,Home,1985,Europe
13987,Spain,Austria,0.0,0.0,Friendly,Spain,False,Draw,1985,Europe
13988,Congo DR,Egypt,3.0,2.0,Friendly,Zaïre,False,Home,1985,Africa
13989,Côte d'Ivoire,Zambia,0.0,1.0,Friendly,Zaïre,True,Away,1985,Africa
13990,Egypt,Zambia,1.0,0.0,Friendly,Zaïre,True,Home,1985,Africa
13991,Congo DR,Côte d'Ivoire,1.0,2.0,Friendly,Zaïre,False,Away,1985,Africa
13992,St. Kitts and Nevis,Dominica,2.0,1.0,Friendly,St. Kitts and Nevis,False,Home,1985,America
13993,Congo,Côte d'Ivoire,2.0,1.0,Friendly,Zaïre,True,Home,1985,Africa
13994,Congo,Côte d'Ivoire,0.0,1.0,Friendly,Zaïre,True,Away,1985,Africa
13995,Iraq,Syria,3.0,1.0,FIFA World Cup qualification,Saudi Arabia,True,Home,1985,Asia
13996,Dominica,Saint Kitts and Nevis,0.0,1.0,Friendly,Dominica,False,Away,1985,America
13997,Mexico,Korea Republic,2.0,1.0,Friendly,USA,True,Home,1985,America
13998,Australia,Scotland,0.0,0.0,FIFA World Cup qualification,Australia,False,Draw,1985,Asia
13999,Gabon,Congo,1.0,0.0,UDEAC Cup,Gabon,False,Home,1985,Africa
14000,Mexico,Algeria,2.0,0.0,Friendly,Mexico,False,Home,1985,America
14001,Cameroon,Equatorial Guinea,2.0,0.0,UDEAC Cup,Gabon,True,Home,1985,Africa
14002,Tunisia,Poland,1.0,0.0,Friendly,Tunisia,False,Home,1985,Africa
14003,Central African Republic,Congo,1.0,4.0,UDEAC Cup,Gabon,True,Away,1985,Africa
14004,Hungary,Korea Republic,1.0,0.0,Friendly,Mexico,True,Home,1985,America
14005,Chad,Equatorial Guinea,1.0,1.0,UDEAC Cup,Gabon,True,Draw,1985,Africa
14006,Mexico,Korea Republic,2.0,1.0,Friendly,Mexico,False,Home,1985,America
14007,Algeria,Hungary,1.0,3.0,Friendly,Mexico,True,Away,1985,America
14008,Gabon,Central African Republic,4.0,0.0,UDEAC Cup,Gabon,False,Home,1985,Africa
14009,Turkey,Poland,1.0,1.0,Friendly,Turkey,False,Draw,1985,Europe
14010,Chad,Cameroon,2.0,2.0,UDEAC Cup,Gabon,True,Draw,1985,Africa
14011,Algeria,Korea Republic,0.0,2.0,Friendly,Mexico,True,Away,1985,America
14012,Gabon,Chad,3.0,0.0,UDEAC Cup,Gabon,False,Home,1985,Africa
14013,Mexico,Hungary,2.0,0.0,Friendly,Mexico,False,Home,1985,America
14014,Congo,Cameroon,1.0,0.0,UDEAC Cup,Gabon,True,Home,1985,Africa
14015,Gambia,Guinea,0.0,0.0,Friendly,Gambia,False,Draw,1985,Africa
14016,Chad,Cameroon,1.0,2.0,UDEAC Cup,Gabon,True,Away,1985,Africa
14017,Spain,Bulgaria,2.0,0.0,Friendly,Spain,False,Home,1985,Europe
14018,Gabon,Congo,3.0,0.0,UDEAC Cup,Gabon,False,Home,1985,Africa
14019,Senegal,Guinea,3.0,1.0,Friendly,Senegal,False,Home,1985,Africa
14020,Côte d'Ivoire,Guinea,1.0,0.0,Friendly,Senegal,True,Home,1985,Africa
14021,Senegal,Côte d'Ivoire,2.0,0.0,Friendly,Senegal,False,Home,1985,Africa
14022,Qatar,China PR,1.0,1.0,Friendly,Qatar,False,Draw,1986,Asia
14023,Qatar,Greece,0.0,1.0,Friendly,Qatar,False,Away,1986,Asia
14024,Gabon,Senegal,0.0,1.0,Friendly,Gabon,False,Away,1986,Africa
14025,Portugal,Finland,1.0,1.0,Friendly,Portugal,False,Draw,1986,Europe
14026,Spain,Russia,2.0,0.0,Friendly,Spain,False,Home,1986,Europe
14027,Qatar,Tunisia,2.0,1.0,Friendly,Qatar,False,Home,1986,Asia
14028,India,China PR,0.0,0.0,Nehru Cup,India,False,Draw,1986,Asia
14029,Oman,Tunisia,0.0,0.0,Friendly,Oman,False,Draw,1986,Asia
14030,China PR,Peru,3.0,1.0,Nehru Cup,India,True,Home,1986,Asia
14031,Israel,Scotland,0.0,1.0,Friendly,Israel,False,Away,1986,Europe
14032,Canada,Paraguay,0.0,0.0,Friendly,Canada,False,Draw,1986,America
14033,Egypt,England,0.0,4.0,Friendly,Egypt,False,Away,1986,Africa
14034,India,Peru,0.0,1.0,Nehru Cup,India,False,Away,1986,Asia
14035,Senegal,Guinea,2.0,1.0,Amílcar Cabral Cup,Senegal,False,Home,1986,Africa
14036,Canada,Uruguay,1.0,3.0,Friendly,USA,True,Away,1986,America
14037,Gambia,Guinea-Bissau,3.0,0.0,Amílcar Cabral Cup,Senegal,True,Home,1986,Africa
14038,Mauritania,Sierra Leone,0.0,1.0,Amílcar Cabral Cup,Senegal,True,Away,1986,Africa
14039,Qatar,Hungary,0.0,3.0,Friendly,Qatar,False,Away,1986,Asia
14040,Guinea,Mali,1.0,1.0,Amílcar Cabral Cup,Senegal,True,Draw,1986,Africa
14041,Gambia,Sierra Leone,1.0,2.0,Amílcar Cabral Cup,Senegal,True,Away,1986,Africa
14042,Guinea-Bissau,Mauritania,1.0,0.0,Amílcar Cabral Cup,Senegal,True,Home,1986,Africa
14043,Italy,Germany,1.0,2.0,Friendly,Italy,False,Away,1986,Europe
14044,Jamaica,Paraguay,1.0,4.0,Friendly,USA,True,Away,1986,America
14045,Portugal,Luxembourg,2.0,0.0,Friendly,Portugal,False,Home,1986,Europe
14046,Senegal,Mali,1.0,0.0,Amílcar Cabral Cup,Senegal,False,Home,1986,Africa
14047,USA,Canada,0.0,0.0,Friendly,USA,False,Draw,1986,America
14048,Gambia,Mauritania,3.0,1.0,Amílcar Cabral Cup,Senegal,True,Home,1986,Africa
14049,Guinea-Bissau,Sierra Leone,2.0,3.0,Amílcar Cabral Cup,Senegal,True,Away,1986,Africa
14050,USA,Uruguay,1.0,1.0,Friendly,USA,False,Draw,1986,America
14051,Guinea,Sierra Leone,1.0,2.0,Amílcar Cabral Cup,Senegal,True,Away,1986,Africa
14052,Senegal,Gambia,1.0,0.0,Amílcar Cabral Cup,Senegal,False,Home,1986,Africa
14053,Bulgaria,German DR,1.0,2.0,Friendly,Mexico,True,Away,1986,America
14054,Senegal,Sierra Leone,3.0,1.0,Amílcar Cabral Cup,Senegal,False,Home,1986,Africa
14055,Korea Republic,Paraguay,1.0,3.0,Lunar New Year Cup,Hong Kong,True,Away,1986,Asia
14056,Mexico,German DR,1.0,2.0,Friendly,USA,True,Away,1986,America
14057,Zambia,Botswana,6.0,0.0,Friendly,Zambia,False,Home,1986,Africa
14058,Indonesia,Paraguay,2.0,3.0,Friendly,Indonesia,False,Away,1986,Asia
14059,IR Iran,Pakistan,2.0,0.0,Friendly,IR Iran,False,Home,1986,Asia
14060,Uruguay,Poland,2.0,2.0,Friendly,Uruguay,False,Draw,1986,America
14061,Zambia,Botswana,3.0,0.0,Friendly,Zambia,False,Home,1986,Africa
14062,Saudi Arabia,Algeria,0.0,0.0,Friendly,Saudi Arabia,False,Draw,1986,Asia
14063,Greece,Cyprus,0.0,0.0,Friendly,Greece,False,Draw,1986,Europe
14064,Mexico,Russia,1.0,0.0,Friendly,Mexico,False,Home,1986,America
14065,Morocco,Bulgaria,0.0,0.0,Friendly,Morocco,False,Draw,1986,Africa
14066,Portugal,German DR,1.0,3.0,Friendly,Portugal,False,Away,1986,Europe
14067,Spain,Belgium,3.0,0.0,Friendly,Spain,False,Home,1986,Europe
14068,IR Iran,Ghana,2.0,0.0,Friendly,IR Iran,False,Home,1986,Asia
14069,Bahrain,Finland,0.0,0.0,Friendly,Bahrain,False,Draw,1986,Asia
14070,Saudi Arabia,Algeria,1.0,1.0,Friendly,Saudi Arabia,False,Draw,1986,Asia
14071,Liberia,Burkina Faso,0.0,1.0,West African Cup,Ghana,True,Away,1986,Africa
14072,Bahrain,Finland,0.0,4.0,Friendly,Bahrain,False,Away,1986,Asia
14073,Burkina Faso,Togo,0.0,1.0,West African Cup,Ghana,True,Away,1986,Africa
14074,Ghana,Niger,2.0,0.0,West African Cup,Ghana,False,Home,1986,Africa
14075,Algeria,Mozambique,4.0,1.0,Friendly,Algeria,False,Home,1986,Africa
14076,Ghana,Togo,2.0,2.0,West African Cup,Ghana,False,Draw,1986,Africa
14077,Liberia,Niger,3.0,0.0,West African Cup,Ghana,True,Home,1986,Africa
14078,Saudi Arabia,Wales,1.0,2.0,Friendly,Saudi Arabia,False,Away,1986,Asia
14079,Burkina Faso,Niger,0.0,0.0,West African Cup,Ghana,True,Draw,1986,Africa
14080,France,Northern Ireland,0.0,0.0,Friendly,France,False,Draw,1986,Europe
14081,Ghana,Liberia,3.0,0.0,West African Cup,Ghana,False,Home,1986,Africa
14082,Grenada,Norway,1.0,2.0,Friendly,Grenada,False,Away,1986,America
14083,Israel,England,1.0,2.0,Friendly,Israel,False,Away,1986,Europe
14084,Qatar,Paraguay,1.0,1.0,Friendly,Qatar,False,Draw,1986,Asia
14085,Tunisia,Cameroon,1.0,1.0,Friendly,Tunisia,False,Draw,1986,Africa
14086,Ghana,Burkina Faso,2.0,0.0,West African Cup,Ghana,False,Home,1986,Africa
14087,Togo,Liberia,1.0,0.0,West African Cup,Ghana,True,Home,1986,Africa
14088,Egypt,Romania,2.0,2.0,Friendly,Egypt,False,Draw,1986,Africa
14089,Niger,Togo,3.0,1.0,West African Cup,Ghana,True,Home,1986,Africa
14090,Saudi Arabia,Finland,0.0,1.0,Friendly,Saudi Arabia,False,Away,1986,Asia
14091,Ghana,Burkina Faso,2.0,0.0,West African Cup,Ghana,False,Home,1986,Africa
14092,Qatar,Paraguay,0.0,3.0,Friendly,Qatar,False,Away,1986,Asia
14093,St. Lucia,Norway,0.0,6.0,Friendly,St. Lucia,False,Away,1986,America
14094,Togo,Niger,3.0,1.0,West African Cup,Ghana,True,Home,1986,Africa
14095,Burkina Faso,Niger,1.0,2.0,West African Cup,Ghana,True,Away,1986,Africa
14096,Egypt,Romania,0.0,1.0,Friendly,Egypt,False,Away,1986,Africa
14097,Ghana,Togo,1.0,0.0,West African Cup,Ghana,False,Home,1986,Africa
14098,Guadeloupe,Norway,1.0,2.0,Friendly,Guadeloupe,False,Away,1986,America
14099,Martinique,Norway,0.0,1.0,Friendly,Martinique,False,Away,1986,America
14100,Thailand,Indonesia,1.0,1.0,King's Cup,Thailand,False,Draw,1986,Asia
14101,Mexico,Denmark,1.0,1.0,Friendly,USA,True,Draw,1986,America
14102,Egypt,Senegal,0.0,1.0,African Cup of Nations,Egypt,False,Away,1986,Africa
14103,Côte d'Ivoire,Mozambique,3.0,0.0,African Cup of Nations,Egypt,True,Home,1986,Africa
14104,Algeria,Morocco,0.0,0.0,African Cup of Nations,Egypt,True,Draw,1986,Africa
14105,Bahrain,Paraguay,1.0,2.0,Friendly,Bahrain,False,Away,1986,Asia
14106,Cameroon,Zambia,3.0,2.0,African Cup of Nations,Egypt,True,Home,1986,Africa
14107,Egypt,Côte d'Ivoire,2.0,0.0,African Cup of Nations,Egypt,False,Home,1986,Africa
14108,Mozambique,Senegal,0.0,2.0,African Cup of Nations,Egypt,True,Away,1986,Africa
14109,Algeria,Zambia,0.0,0.0,African Cup of Nations,Egypt,True,Draw,1986,Africa
14110,Bahrain,Iceland,2.0,1.0,Friendly,Bahrain,False,Home,1986,Asia
14111,Cameroon,Morocco,1.0,1.0,African Cup of Nations,Egypt,True,Draw,1986,Africa
14112,German DR,Netherlands,0.0,1.0,Friendly,German DR,False,Away,1986,Europe
14113,Germany,Brazil,2.0,0.0,Friendly,Germany,False,Home,1986,Europe
14114,Saudi Arabia,Paraguay,0.0,0.0,Friendly,Saudi Arabia,False,Draw,1986,Asia
14115,Turkey,Switzerland,1.0,0.0,Friendly,Turkey,False,Home,1986,Europe
14116,Egypt,Mozambique,2.0,0.0,African Cup of Nations,Egypt,False,Home,1986,Africa
14117,Côte d'Ivoire,Senegal,1.0,0.0,African Cup of Nations,Egypt,True,Home,1986,Africa
14118,Algeria,Cameroon,2.0,3.0,African Cup of Nations,Egypt,True,Away,1986,Africa
14119,Djibouti,Ethiopia,1.0,5.0,Friendly,Djibouti,False,Away,1986,Africa
14120,Iraq,Romania,1.0,1.0,Friendly,Iraq,False,Draw,1986,Asia
14121,Morocco,Zambia,1.0,0.0,African Cup of Nations,Egypt,True,Home,1986,Africa
14122,Bahrain,Iceland,0.0,2.0,Friendly,Bahrain,False,Away,1986,Asia
14123,Hungary,Brazil,3.0,0.0,Friendly,Hungary,False,Home,1986,Europe
14124,Cameroon,Côte d'Ivoire,1.0,0.0,African Cup of Nations,Egypt,True,Home,1986,Africa
14125,Egypt,Morocco,1.0,0.0,African Cup of Nations,Egypt,False,Home,1986,Africa
14126,Djibouti,Ethiopia,1.0,1.0,Friendly,Djibouti,False,Draw,1986,Africa
