home_team,away_team,home_score,away_score,tournament,city,country,neutral,outcome,day_of_week,month,year,date,match_id
Bahamas,Trinidad and Tobago,0,0,FIFA World Cup qualification,Nassau,Bahamas,False,D,Saturday,June,2021,2021-06-05,42216.0
Algeria,Mali,1,0,Friendly,Blida,Algeria,False,H,Sunday,June,2021,2021-06-06,42217.0
Austria,Slovakia,0,0,Friendly,Vienna,Austria,False,D,Sunday,June,2021,2021-06-06,42218.0
Belgium,Croatia,1,0,Friendly,Brussels,Belgium,False,H,Sunday,June,2021,2021-06-06,42219.0
Denmark,Bosnia and Herzegovina,2,0,Friendly,Brondbyvester,Denmark,False,H,Sunday,June,2021,2021-06-06,42220.0
England,Romania,1,0,Friendly,London,England,False,H,Sunday,June,2021,2021-06-06,42221.0
Luxembourg,Scotland,0,1,Friendly,Luxembourg City,Luxembourg,False,A,Sunday,June,2021,2021-06-06,42222.0
Moldova,Azerbaijan,1,0,Friendly,Chișinău,Moldova,False,H,Sunday,June,2021,2021-06-06,42223.0
Netherlands,Georgia,3,0,Friendly,Enschede,Netherlands,False,H,Sunday,June,2021,2021-06-06,42224.0
Norway,Greece,1,2,Friendly,Malaga,Spain,True,A,Sunday,June,2021,2021-06-06,42225.0
Honduras,Costa Rica,2,2,CONCACAF Nations League,Denver,United States,True,HP,Sunday,June,2021,2021-06-06,42226.0
United States,Mexico,3,2,CONCACAF Nations League,Denver,United States,False,H,Sunday,June,2021,2021-06-06,42227.0
Andorra,Gibraltar,0,0,Friendly,Andorra la Vella,Andorra,False,D,Monday,June,2021,2021-06-07,42228.0
Faroe Islands,Liechtenstein,5,1,Friendly,Tórshavn,Faroe Islands,False,H,Monday,June,2021,2021-06-07,42229.0
Germany,Latvia,7,1,Friendly,Düsseldorf,Germany,False,H,Monday,June,2021,2021-06-07,42230.0
Rwanda,Central African Republic,5,0,Friendly,Kigali,Rwanda,False,H,Monday,June,2021,2021-06-07,42231.0
Serbia,Jamaica,1,1,Friendly,Miki,Japan,True,D,Monday,June,2021,2021-06-07,42232.0
Ukraine,Cyprus,4,0,Friendly,Kharkiv,Ukraine,False,H,Monday,June,2021,2021-06-07,42233.0
Guam,Syria,0,3,FIFA World Cup qualification,Sharjah,United Arab Emirates,True,A,Monday,June,2021,2021-06-07,42234.0
China PR,Philippines,2,0,FIFA World Cup qualification,Sharjah,United Arab Emirates,True,H,Monday,June,2021,2021-06-07,42235.0
Nepal,Jordan,0,3,FIFA World Cup qualification,Kuwait City,Kuwait,True,A,Monday,June,2021,2021-06-07,42236.0
Australia,Taiwan,5,1,FIFA World Cup qualification,Kuwait City,Kuwait,True,H,Monday,June,2021,2021-06-07,42237.0
Iraq,Cambodia,4,1,FIFA World Cup qualification,Arad,Iran,True,H,Monday,June,2021,2021-06-07,42238.0
Iran,Bahrain,3,0,FIFA World Cup qualification,Riffa,Bahrain,True,H,Monday,June,2021,2021-06-07,42239.0
Uzbekistan,Singapore,5,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,True,H,Monday,June,2021,2021-06-07,42240.0
Bangladesh,India,0,2,FIFA World Cup qualification,Doha,Qatar,True,A,Monday,June,2021,2021-06-07,42241.0
Oman,Qatar,0,1,FIFA World Cup qualification,Doha,Qatar,True,A,Monday,June,2021,2021-06-07,42242.0
Kyrgyzstan,Mongolia,0,1,FIFA World Cup qualification,Osaka,Japan,True,A,Monday,June,2021,2021-06-07,42243.0
Japan,Tajikistan,4,1,FIFA World Cup qualification,Suita,Japan,False,H,Monday,June,2021,2021-06-07,42244.0
United Arab Emirates,Thailand,3,1,FIFA World Cup qualification,Dubai,United Arab Emirates,False,H,Monday,June,2021,2021-06-07,42245.0
Vietnam,Indonesia,4,0,FIFA World Cup qualification,Dubai,United Arab Emirates,True,H,Monday,June,2021,2021-06-07,42246.0
Benin,Zambia,2,2,Friendly,Cotonou,Benin,False,D,Tuesday,June,2021,2021-06-08,42247.0
Cameroon,Nigeria,0,0,Friendly,Wiener Neustadt,Austria,True,D,Tuesday,June,2021,2021-06-08,42248.0
Czech Republic,Albania,3,1,Friendly,Prague,Czech Republic,False,H,Tuesday,June,2021,2021-06-08,42249.0
France,Bulgaria,3,0,Friendly,Paris,France,False,H,Tuesday,June,2021,2021-06-08,42250.0
Gambia,Togo,1,0,Friendly,Antalya,Turkey,True,H,Tuesday,June,2021,2021-06-08,42251.0
Hungary,Republic of Ireland,0,0,Friendly,Budapest,Hungary,False,D,Tuesday,June,2021,2021-06-08,42252.0
Kosovo,Guinea,1,2,Friendly,Antalya,Turkey,True,A,Tuesday,June,2021,2021-06-08,42253.0
Morocco,Ghana,1,0,Friendly,Rabat,Morocco,False,H,Tuesday,June,2021,2021-06-08,42254.0
Mozambique,Eswatini,1,1,Friendly,Maputo,Mozambique,False,D,Tuesday,June,2021,2021-06-08,42255.0
Poland,Iceland,2,2,Friendly,Poznan,Poland,False,D,Tuesday,June,2021,2021-06-08,42256.0
Senegal,Cape Verde,2,0,Friendly,Thiès,Senegal,False,H,Tuesday,June,2021,2021-06-08,42257.0
Spain,Lithuania,4,0,Friendly,Leganés,Spain,False,H,Tuesday,June,2021,2021-06-08,42258.0
Grenada,Montserrat,1,2,FIFA World Cup qualification,St George's,Grenada,False,A,Tuesday,June,2021,2021-06-08,42259.0
El Salvador,Antigua and Barbuda,3,0,FIFA World Cup qualification,San Salvador,El Salvador,False,H,Tuesday,June,2021,2021-06-08,42260.0
Canada,Suriname,4,0,FIFA World Cup qualification,Bridgeview,United States,True,H,Tuesday,June,2021,2021-06-08,42261.0
Bermuda,Cayman Islands,1,1,FIFA World Cup qualification,Bradenton,United States,True,D,Tuesday,June,2021,2021-06-08,42262.0
Saint Vincent and the Grenadines,Cuba,0,1,FIFA World Cup qualification,St George's,Grenada,True,A,Tuesday,June,2021,2021-06-08,42263.0
Curaçao,Guatemala,0,0,FIFA World Cup qualification,Willemstad,Curaçao,False,D,Tuesday,June,2021,2021-06-08,42264.0
Barbados,Dominica,1,1,FIFA World Cup qualification,Santo Domingo,Dominican Republic,True,D,Tuesday,June,2021,2021-06-08,42265.0
Panama,Dominican Republic,3,0,FIFA World Cup qualification,Panama City,Panama,False,H,Tuesday,June,2021,2021-06-08,42266.0
Haiti,Nicaragua,1,0,FIFA World Cup qualification,Port au Prince,Haiti,False,H,Tuesday,June,2021,2021-06-08,42267.0
Guyana,Puerto Rico,0,2,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,True,A,Tuesday,June,2021,2021-06-08,42268.0
Trinidad and Tobago,Saint Kitts and Nevis,2,0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,True,H,Tuesday,June,2021,2021-06-08,42269.0
Ecuador,Peru,1,2,FIFA World Cup qualification,Quito,Ecuador,False,A,Tuesday,June,2021,2021-06-08,42270.0
Colombia,Argentina,2,2,FIFA World Cup qualification,Barranquilla,Colombia,False,D,Tuesday,June,2021,2021-06-08,42271.0
Venezuela,Uruguay,0,0,FIFA World Cup qualification,Caracas,Venezuela,False,D,Tuesday,June,2021,2021-06-08,42272.0
Paraguay,Brazil,0,2,FIFA World Cup qualification,Asunción,Paraguay,False,A,Tuesday,June,2021,2021-06-08,42273.0
Chile,Bolivia,1,1,FIFA World Cup qualification,Santiago,Chile,False,D,Tuesday,June,2021,2021-06-08,42274.0
Turkmenistan,Lebanon,3,2,FIFA World Cup qualification,Goyang,South Korea,True,H,Wednesday,June,2021,2021-06-09,42275.0
Sri Lanka,South Korea,0,5,FIFA World Cup qualification,Goyang,South Korea,True,A,Wednesday,June,2021,2021-06-09,42276.0
Niger,Congo,0,1,Friendly,Antalya,Turkey,True,A,Wednesday,June,2021,2021-06-09,42277.0
Portugal,Israel,4,0,Friendly,Lisbon,Portugal,False,H,Wednesday,June,2021,2021-06-09,42278.0
United States,Costa Rica,4,0,Friendly,Sandy,United States,False,H,Wednesday,June,2021,2021-06-09,42279.0
Estonia,Latvia,2,1,Baltic Cup,Tallinn,Estonia,False,H,Thursday,June,2021,2021-06-10,42280.0
South Africa,Uganda,3,2,Friendly,Johannesburg,South Africa,False,H,Thursday,June,2021,2021-06-10,42281.0
Philippines,Guam,3,0,FIFA World Cup qualification,Sharjah,United Arab Emirates,True,H,Friday,June,2021,2021-06-11,42282.0
China PR,Maldives,5,0,FIFA World Cup qualification,Sharjah,United Arab Emirates,True,H,Friday,June,2021,2021-06-11,42283.0
Nepal,Australia,0,3,FIFA World Cup qualification,Kuwait City,Kuwait,True,A,Friday,June,2021,2021-06-11,42284.0
Kuwait,Jordan,0,0,FIFA World Cup qualification,Kuwait City,Kuwait,False,D,Friday,June,2021,2021-06-11,42285.0
Cambodia,Iran,0,10,FIFA World Cup qualification,Isa Town,Bahrain,True,A,Friday,June,2021,2021-06-11,42286.0
Hong Kong,Iraq,0,1,FIFA World Cup qualification,Arad,Iran,True,A,Friday,June,2021,2021-06-11,42287.0
Singapore,Saudi Arabia,0,3,FIFA World Cup qualification,Riyadh,Saudi Arabia,True,A,Friday,June,2021,2021-06-11,42288.0
Yemen,Uzbekistan,0,1,FIFA World Cup qualification,Riyadh,Saudi Arabia,True,A,Friday,June,2021,2021-06-11,42289.0
Afghanistan,Oman,1,2,FIFA World Cup qualification,Doha,Qatar,True,A,Friday,June,2021,2021-06-11,42290.0
Myanmar,Kyrgyzstan,1,8,FIFA World Cup qualification,Osaka,Japan,True,A,Friday,June,2021,2021-06-11,42291.0
Indonesia,United Arab Emirates,0,5,FIFA World Cup qualification,Dubai,United Arab Emirates,True,A,Friday,June,2021,2021-06-11,42292.0
Malaysia,Vietnam,1,2,FIFA World Cup qualification,Dubai,United Arab Emirates,True,A,Friday,June,2021,2021-06-11,42293.0
DR Congo,Mali,1,1,Friendly,Radès,Tunisia,True,D,Friday,June,2021,2021-06-11,42294.0
Guinea,Niger,2,1,Friendly,Antalya,Turkey,True,H,Friday,June,2021,2021-06-11,42295.0
Kosovo,Gambia,1,0,Friendly,Antalya,Turkey,True,H,Friday,June,2021,2021-06-11,42296.0
Mauritania,Liberia,1,0,Friendly,Tunis,Tunisia,True,H,Friday,June,2021,2021-06-11,42297.0
Tunisia,Algeria,0,2,Friendly,Radès,Tunisia,False,A,Friday,June,2021,2021-06-11,42298.0
Italy,Turkey,3,0,UEFA Euro,Rome,Italy,False,H,Friday,June,2021,2021-06-11,42299.0
Haiti,Canada,0,1,FIFA World Cup qualification,Port au Prince,Haiti,False,A,Saturday,June,2021,2021-06-12,42300.0
Panama,Curaçao,2,1,FIFA World Cup qualification,Panama City,Panama,False,H,Saturday,June,2021,2021-06-12,42301.0
Saint Kitts and Nevis,El Salvador,0,4,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,False,A,Saturday,June,2021,2021-06-12,42302.0
Ghana,Ivory Coast,0,0,Friendly,Cape Coast,Ghana,False,D,Saturday,June,2021,2021-06-12,42303.0
Mexico,Honduras,0,0,Friendly,Atlanta,United States,True,D,Saturday,June,2021,2021-06-12,42304.0
Morocco,Burkina Faso,1,0,Friendly,Rabat,Morocco,False,H,Saturday,June,2021,2021-06-12,42305.0
Wales,Switzerland,1,1,UEFA Euro,Cardiff,Wales,False,D,Saturday,June,2021,2021-06-12,42306.0
Denmark,Finland,0,1,UEFA Euro,Copenhagen,Denmark,False,A,Saturday,June,2021,2021-06-12,42307.0
Russia,Belgium,0,3,UEFA Euro,Saint Petersburg,Russia,False,A,Saturday,June,2021,2021-06-12,42308.0
South Korea,Lebanon,2,1,FIFA World Cup qualification,Goyang,South Korea,False,H,Sunday,June,2021,2021-06-13,42309.0
Sudan,Zambia,0,1,Friendly,Omdurman,Sudan,False,A,Sunday,June,2021,2021-06-13,42310.0
Tanzania,Malawi,2,0,Friendly,Dar es Salaam,Tanzania,False,H,Sunday,June,2021,2021-06-13,42311.0
Austria,North Macedonia,3,1,UEFA Euro,Bucharest,Romania,True,H,Sunday,June,2021,2021-06-13,42312.0
Netherlands,Ukraine,3,2,UEFA Euro,Amsterdam,Netherlands,False,H,Sunday,June,2021,2021-06-13,42313.0
England,Croatia,1,0,UEFA Euro,London,England,False,H,Sunday,June,2021,2021-06-13,42314.0
Brazil,Venezuela,3,0,Copa América,Brasilia,Brazil,False,H,Sunday,June,2021,2021-06-13,42315.0
Colombia,Ecuador,1,0,Copa América,Cuiaba,Brazil,True,H,Sunday,June,2021,2021-06-13,42316.0
Libya,Liberia,0,1,Friendly,Tunis,Tunisia,True,A,Monday,June,2021,2021-06-14,42317.0
Scotland,Czech Republic,0,2,UEFA Euro,Glasgow,Scotland,False,A,Monday,June,2021,2021-06-14,42318.0
Poland,Slovakia,1,2,UEFA Euro,Saint Petersburg,Russia,True,A,Monday,June,2021,2021-06-14,42319.0
Spain,Sweden,0,0,UEFA Euro,Seville,Spain,False,D,Monday,June,2021,2021-06-14,42320.0
Argentina,Chile,1,1,Copa América,Rio de Janeiro,Brazil,True,D,Monday,June,2021,2021-06-14,42321.0
Paraguay,Bolivia,3,1,Copa América,Goiânia,Brazil,True,H,Monday,June,2021,2021-06-14,42322.0
Philippines,Maldives,1,1,FIFA World Cup qualification,Suzhou,China PR,True,D,Tuesday,June,2021,2021-06-15,42323.0
China PR,Syria,3,1,FIFA World Cup qualification,Suzhou,China PR,False,H,Tuesday,June,2021,2021-06-15,42324.0
Australia,Jordan,1,0,FIFA World Cup qualification,Kuwait City,Kuwait,True,H,Tuesday,June,2021,2021-06-15,42325.0
Taiwan,Kuwait,1,2,FIFA World Cup qualification,Kuwait City,Kuwait,True,A,Tuesday,June,2021,2021-06-15,42326.0
Bahrain,Hong Kong,4,0,FIFA World Cup qualification,Riffa,Bahrain,False,H,Tuesday,June,2021,2021-06-15,42327.0
Iran,Iraq,1,0,FIFA World Cup qualification,Arad,Iran,False,H,Tuesday,June,2021,2021-06-15,42328.0
Palestine,Yemen,3,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,True,H,Tuesday,June,2021,2021-06-15,42329.0
Saudi Arabia,Uzbekistan,3,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,H,Tuesday,June,2021,2021-06-15,42330.0
Bangladesh,Oman,0,3,FIFA World Cup qualification,Doha,Qatar,True,A,Tuesday,June,2021,2021-06-15,42331.0
India,Afghanistan,1,1,FIFA World Cup qualification,Doha,Qatar,True,D,Tuesday,June,2021,2021-06-15,42332.0
Tajikistan,Myanmar,4,0,FIFA World Cup qualification,Osaka,Japan,True,H,Tuesday,June,2021,2021-06-15,42333.0
Japan,Kyrgyzstan,5,1,FIFA World Cup qualification,Suita,Japan,False,H,Tuesday,June,2021,2021-06-15,42334.0
Thailand,Malaysia,0,1,FIFA World Cup qualification,Dubai,United Arab Emirates,True,A,Tuesday,June,2021,2021-06-15,42335.0
United Arab Emirates,Vietnam,3,2,FIFA World Cup qualification,Dubai,United Arab Emirates,False,H,Tuesday,June,2021,2021-06-15,42336.0
Canada,Haiti,3,0,FIFA World Cup qualification,Bridgeview,United States,True,H,Tuesday,June,2021,2021-06-15,42337.0
Curaçao,Panama,0,0,FIFA World Cup qualification,Willemstad,Curaçao,False,D,Tuesday,June,2021,2021-06-15,42338.0
El Salvador,Saint Kitts and Nevis,2,0,FIFA World Cup qualification,San Salvador,El Salvador,False,H,Tuesday,June,2021,2021-06-15,42339.0
Tunisia,Mali,1,0,Friendly,Radès,Tunisia,False,H,Tuesday,June,2021,2021-06-15,42340.0
Djibouti,Somalia,1,0,Friendly,Djibouti City,Djibouti,False,H,Tuesday,June,2021,2021-06-15,42341.0
Hungary,Portugal,0,3,UEFA Euro,Budapest,Hungary,False,A,Tuesday,June,2021,2021-06-15,42342.0
Germany,France,0,1,UEFA Euro,Munich,Germany,False,A,Tuesday,June,2021,2021-06-15,42343.0
Turkey,Wales,0,2,UEFA Euro,Baku,Azerbaijan,True,A,Wednesday,June,2021,2021-06-16,42344.0
Italy,Switzerland,3,0,UEFA Euro,Rome,Italy,False,H,Wednesday,June,2021,2021-06-16,42345.0
Russia,Finland,1,0,UEFA Euro,Saint Petersburg,Russia,False,H,Wednesday,June,2021,2021-06-16,42346.0
Denmark,Belgium,1,2,UEFA Euro,Copenhagen,Denmark,False,A,Thursday,June,2021,2021-06-17,42347.0
Ukraine,North Macedonia,2,1,UEFA Euro,Bucharest,Romania,True,H,Thursday,June,2021,2021-06-17,42348.0
Netherlands,Austria,2,0,UEFA Euro,Amsterdam,Netherlands,False,H,Thursday,June,2021,2021-06-17,42349.0
Colombia,Venezuela,0,0,Copa América,Goiânia,Brazil,True,D,Thursday,June,2021,2021-06-17,42350.0
Brazil,Peru,4,0,Copa América,Rio de Janeiro,Brazil,False,H,Thursday,June,2021,2021-06-17,42351.0
Algeria,Liberia,5,1,Friendly,Oran,Algeria,False,H,Thursday,June,2021,2021-06-17,42352.0
Croatia,Czech Republic,1,1,UEFA Euro,Glasgow,Scotland,True,D,Friday,June,2021,2021-06-18,42353.0
England,Scotland,0,0,UEFA Euro,London,England,False,D,Friday,June,2021,2021-06-18,42354.0
Sweden,Slovakia,1,0,UEFA Euro,Saint Petersburg,Russia,True,H,Friday,June,2021,2021-06-18,42355.0
Chile,Bolivia,1,0,Copa América,Cuiaba,Brazil,True,H,Friday,June,2021,2021-06-18,42356.0
Argentina,Uruguay,1,0,Copa América,Brasilia,Brazil,True,H,Friday,June,2021,2021-06-18,42357.0
Spain,Poland,1,1,UEFA Euro,Seville,Spain,False,D,Saturday,June,2021,2021-06-19,42358.0
Hungary,France,1,1,UEFA Euro,Budapest,Hungary,False,D,Saturday,June,2021,2021-06-19,42359.0
Germany,Portugal,4,2,UEFA Euro,Munich,Germany,False,H,Saturday,June,2021,2021-06-19,42360.0
Libya,Sudan,0,1,FIFA Arab Cup qualification,Doha,Qatar,True,A,Saturday,June,2021,2021-06-19,42361.0
Italy,Wales,1,0,UEFA Euro,Rome,Italy,False,H,Sunday,June,2021,2021-06-20,42362.0
Switzerland,Turkey,3,1,UEFA Euro,Baku,Azerbaijan,True,H,Sunday,June,2021,2021-06-20,42363.0
Venezuela,Ecuador,2,2,Copa América,Rio de Janeiro,Brazil,True,D,Sunday,June,2021,2021-06-20,42364.0
Colombia,Peru,1,2,Copa América,Goiânia,Brazil,True,A,Sunday,June,2021,2021-06-20,42365.0
Oman,Somalia,2,1,FIFA Arab Cup qualification,Doha,Qatar,True,H,Sunday,June,2021,2021-06-20,42366.0
Denmark,Russia,4,1,UEFA Euro,Copenhagen,Denmark,False,H,Monday,June,2021,2021-06-21,42367.0
Finland,Belgium,0,2,UEFA Euro,Saint Petersburg,Russia,True,A,Monday,June,2021,2021-06-21,42368.0
Netherlands,North Macedonia,3,0,UEFA Euro,Amsterdam,Netherlands,False,H,Monday,June,2021,2021-06-21,42369.0
Ukraine,Austria,0,1,UEFA Euro,Bucharest,Romania,True,A,Monday,June,2021,2021-06-21,42370.0
Uruguay,Chile,1,1,Copa América,Cuiaba,Brazil,True,D,Monday,June,2021,2021-06-21,42371.0
Argentina,Paraguay,1,0,Copa América,Brasilia,Brazil,True,H,Monday,June,2021,2021-06-21,42372.0
Jordan,South Sudan,3,0,FIFA Arab Cup qualification,Doha,Qatar,True,H,Monday,June,2021,2021-06-21,42373.0
Scotland,Croatia,1,3,UEFA Euro,Glasgow,Scotland,False,A,Tuesday,June,2021,2021-06-22,42374.0
England,Czech Republic,1,0,UEFA Euro,London,England,False,H,Tuesday,June,2021,2021-06-22,42375.0
Mauritania,Yemen,2,0,FIFA Arab Cup qualification,Doha,Qatar,True,H,Tuesday,June,2021,2021-06-22,42376.0
Spain,Slovakia,5,0,UEFA Euro,Seville,Spain,False,H,Wednesday,June,2021,2021-06-23,42377.0
Sweden,Poland,3,2,UEFA Euro,Saint Petersburg,Russia,True,H,Wednesday,June,2021,2021-06-23,42378.0
Germany,Hungary,2,2,UEFA Euro,Munich,Germany,False,D,Wednesday,June,2021,2021-06-23,42379.0
Portugal,France,2,2,UEFA Euro,Budapest,Hungary,True,D,Wednesday,June,2021,2021-06-23,42380.0
Ecuador,Peru,2,2,Copa América,Goiânia,Brazil,True,D,Wednesday,June,2021,2021-06-23,42381.0
Brazil,Colombia,2,1,Copa América,Rio de Janeiro,Brazil,False,H,Wednesday,June,2021,2021-06-23,42382.0
Lebanon,Djibouti,1,0,FIFA Arab Cup qualification,Doha,Qatar,True,H,Wednesday,June,2021,2021-06-23,42383.0
Bolivia,Uruguay,0,2,Copa América,Cuiaba,Brazil,True,A,Thursday,June,2021,2021-06-24,42384.0
Chile,Paraguay,0,2,Copa América,Brasilia,Brazil,True,A,Thursday,June,2021,2021-06-24,42385.0
Palestine,Comoros,5,1,FIFA Arab Cup qualification,Doha,Qatar,True,H,Thursday,June,2021,2021-06-24,42386.0
Bahrain,Kuwait,2,0,FIFA Arab Cup qualification,Doha,Qatar,True,H,Friday,June,2021,2021-06-25,42387.0
Italy,Austria,2,1,UEFA Euro,London,England,True,H,Saturday,June,2021,2021-06-26,42388.0
Wales,Denmark,0,4,UEFA Euro,Amsterdam,Netherlands,True,A,Saturday,June,2021,2021-06-26,42389.0
Netherlands,Czech Republic,0,2,UEFA Euro,Budapest,Hungary,True,A,Sunday,June,2021,2021-06-27,42390.0
Belgium,Portugal,1,0,UEFA Euro,Sevilla,Spain,True,H,Sunday,June,2021,2021-06-27,42391.0
Brazil,Ecuador,1,1,Copa América,Goiânia,Brazil,False,D,Sunday,June,2021,2021-06-27,42392.0
Venezuela,Peru,0,1,Copa América,Brasilia,Brazil,True,A,Sunday,June,2021,2021-06-27,42393.0
El Salvador,Guatemala,0,0,Friendly,Los Angeles,United States,True,D,Sunday,June,2021,2021-06-27,42394.0
Croatia,Spain,3,5,UEFA Euro,Copenhagen,Denmark,True,A,Monday,June,2021,2021-06-28,42395.0
France,Switzerland,3,3,UEFA Euro,Bucharest,Romania,True,AP,Monday,June,2021,2021-06-28,42396.0
Argentina,Bolivia,4,1,Copa América,Cuiaba,Brazil,True,H,Monday,June,2021,2021-06-28,42397.0
Uruguay,Paraguay,1,0,Copa América,Rio de Janeiro,Brazil,True,H,Monday,June,2021,2021-06-28,42398.0
England,Germany,2,0,UEFA Euro,London,England,False,H,Tuesday,June,2021,2021-06-29,42399.0
Sweden,Ukraine,1,2,UEFA Euro,Glasgow,Scotland,True,A,Tuesday,June,2021,2021-06-29,42400.0
Mexico,Panama,3,0,Friendly,Nashville,United States,True,H,Wednesday,June,2021,2021-06-30,42401.0
Switzerland,Spain,1,1,UEFA Euro,Saint Petersburg,Russia,True,AP,Friday,July,2021,2021-07-02,42402.0
Belgium,Italy,1,2,UEFA Euro,Munich,Germany,True,A,Friday,July,2021,2021-07-02,42403.0
Peru,Paraguay,3,3,Copa América,Goiânia,Brazil,True,HP,Friday,July,2021,2021-07-02,42404.0
Brazil,Chile,1,0,Copa América,Rio de Janeiro,Brazil,False,H,Friday,July,2021,2021-07-02,42405.0
Haiti,Saint Vincent and the Grenadines,6,1,Gold Cup qualification,Fort Lauderdale,United States,True,H,Friday,July,2021,2021-07-02,42406.0
Trinidad and Tobago,Montserrat,6,1,Gold Cup qualification,Fort Lauderdale,United States,True,H,Friday,July,2021,2021-07-02,42407.0
Bermuda,Barbados,8,1,Gold Cup qualification,Fort Lauderdale,United States,True,H,Friday,July,2021,2021-07-02,42408.0
Czech Republic,Denmark,1,2,UEFA Euro,Baku,Azerbaijan,True,A,Saturday,July,2021,2021-07-03,42409.0
Ukraine,England,0,4,UEFA Euro,Rome,Italy,True,A,Saturday,July,2021,2021-07-03,42410.0
Mexico,Nigeria,4,0,Friendly,Nashville,United States,True,H,Saturday,July,2021,2021-07-03,42411.0
Uruguay,Colombia,0,0,Copa América,Brasília,Brazil,True,AP,Saturday,July,2021,2021-07-03,42412.0
Argentina,Ecuador,3,0,Copa América,Goiânia,Brazil,False,H,Saturday,July,2021,2021-07-03,42413.0
